Roll,Pitch,Z,Area
-62,27,300,0.504904583556269
-61,27,300,0.5191724629926877
-60,27,300,0.533083645443196
-59,27,300,0.5468164794007491
-58,27,300,0.5605493133583022
-57,27,300,0.5739254503299447
-56,27,300,0.5869448903156769
-55,27,300,0.5999643303014089
-54,27,300,0.6128054217941858
-53,27,300,0.6252898163010523
-52,27,300,0.6375958623149635
-51,27,300,0.6497235598359193
-50,27,300,0.66167290886392
-49,27,300,0.6734439093989656
-48,27,300,0.6848582129481006
-47,27,300,0.6962725164972356
-46,27,300,0.7073301230604602
-45,27,300,0.7182093811307294
-44,27,300,0.7289102907080435
-43,27,300,0.7394328517924024
-42,27,300,0.749777064383806
-41,27,300,0.7597645799892991
-40,27,300,0.769573747101837
-39,27,300,0.7792045657214196
-38,27,300,0.7886570358480471
-37,27,300,0.7979311574817193
-36,27,300,0.8070269306224362
-35,27,300,0.8157660067772428
-34,27,300,0.8245050829320493
-33,27,300,0.8328874621009452
-32,27,300,0.841091492776886
-31,27,300,0.8491171749598716
-30,27,300,0.8569645086499019
-29,27,300,0.8644551453540218
-28,27,300,0.8717674335651864
-27,27,300,0.879079721776351
-26,27,300,0.8860353130016051
-25,27,300,0.8928125557339041
-24,27,300,0.8992331014802925
-23,27,300,0.905653647226681
-22,27,300,0.9117174959871589
-21,27,300,0.9177813447476368
-20,27,300,0.9234884965222044
-19,27,300,0.9290172998038166
-18,27,300,0.9343677545924737
-17,27,300,0.9393615123952203
-16,27,300,0.9443552701979668
-15,27,300,0.948992331014803
-14,27,300,0.9534510433386838
-13,27,300,0.9577314071696095
-12,27,300,0.9618334225075799
-11,27,300,0.965757089352595
-10,27,300,0.9693240592116996
-9,27,300,0.9728910290708044
-8,27,300,0.9761013019439986
-7,27,300,0.9791332263242376
-6,27,300,0.9819868022115213
-5,27,300,0.9844836811128946
-4,27,300,0.9869805600142679
-3,27,300,0.9891207419297307
-2,27,300,0.9912609238451935
-1,27,300,0.9930444087747459
0,27,300,0.994649545211343
1,27,300,0.9958979846620296
2,27,300,0.9971464241127163
3,27,300,0.9980381665774924
4,27,300,0.9989299090422686
5,27,300,0.9994649545211343
6,27,300,0.9998216515070447
7,27,300,1.0
8,27,300,1.0
9,27,300,1.0
10,27,300,1.0
11,27,300,0.9992859692966798
12,27,300,0.9983934309175294
13,27,300,0.9973223848625491
14,27,300,0.9960728311317386
15,27,300,0.9944662620492681
16,27,300,0.9928596929667975
17,27,300,0.9908961085326669
18,27,300,0.9887540164227062
19,27,300,0.9864334166369154
20,27,300,0.9839343091752946
21,27,300,0.9810781863620136
22,27,300,0.9782220635487326
23,27,300,0.9750089253837915
24,27,300,0.9716172795430204
25,27,300,0.9680471260264192
26,27,300,0.9642984648339878
27,27,300,0.9601927882898965
28,27,300,0.9560871117458051
29,27,300,0.9516244198500535
30,27,300,0.9469832202784719
31,27,300,0.9421635130310604
32,27,300,0.9371652981078187
33,27,300,0.9319885755087469
34,27,300,0.9264548375580149
35,27,300,0.920742591931453
36,27,300,0.9150303463048911
37,27,300,0.9089610853266691
38,27,300,0.9025348089967868
39,27,300,0.8961085326669047
40,27,300,0.8895037486611924
41,27,300,0.88254194930382
42,27,300,0.8754016422706177
43,27,300,0.8680828275615852
44,27,300,0.8605855051767226
45,27,300,0.85290967511603
46,27,300,0.8450553373795073
47,27,300,0.8368439842913246
48,27,300,0.8284541235273116
49,27,300,0.8198857550874687
50,27,300,0.8111388789717958
51,27,300,0.8022134951802927
52,27,300,0.7931096037129597
53,27,300,0.7836486968939664
54,27,300,0.7741877900749732
55,27,300,0.7643698679043199
56,27,300,0.7543734380578365
57,27,300,0.744198500535523
58,27,300,0.7336665476615495
59,27,300,0.7231345947875759
60,27,300,0.7122456265619421
61,27,300,0.7011781506604784
62,27,300,0.6899321670831846
63,27,300,0.6785076758300607
-62,28,300,0.5048197072474117
-61,28,300,0.5189218136379864
-60,28,300,0.5330239200285612
-59,28,300,0.5467690110674759
-58,28,300,0.5603355944305605
-57,28,300,0.5737236701178151
-56,28,300,0.5869332381292396
-55,28,300,0.599964298464834
-54,28,300,0.6126383434487683
-53,28,300,0.6253123884327026
