Roll,Pitch,Z,Area
-66,20,200,0.4507227332457293
-64,20,200,0.4835742444152431
-62,20,200,0.5155497152869032
-60,20,200,0.5464301357862462
-58,20,200,0.576215505913272
-56,20,200,0.6051248357424441
-54,20,200,0.6329391151992991
-52,20,200,0.6596583442838371
-50,20,200,0.6855015330705212
-48,20,200,0.7102496714848883
-46,20,200,0.7339027595269383
-44,20,200,0.7566798072711345
-42,20,200,0.7783618046430136
-40,20,200,0.799167761717039
-38,20,200,0.8188786684187472
-36,20,200,0.8374945247481385
-34,20,200,0.8552343407796759
-32,20,200,0.8718791064388962
-30,20,200,0.8874288217257994
-28,20,200,0.9021024967148489
-26,20,200,0.9156811213315813
-24,20,200,0.9281646955759965
-22,20,200,0.939772229522558
-20,20,200,0.9502847130968024
-18,20,200,0.9599211563731932
-16,20,200,0.9684625492772667
-14,20,200,0.9759088918090232
-12,20,200,0.9824791940429259
-10,20,200,0.9879544459045116
-8,20,200,0.9923346473937801
-6,20,200,0.9958388085851949
-4,20,200,0.9982479194042926
-2,20,200,0.9995619798510732
0,20,200,1.0
2,20,200,1.0
4,20,200,1.0
6,20,200,1.0
8,20,200,0.997136563876652
10,20,200,0.9922907488986784
12,20,200,0.9865638766519824
14,20,200,0.9799559471365639
16,20,200,0.9720264317180617
18,20,200,0.9634361233480176
20,20,200,0.9535242290748899
22,20,200,0.9427312775330396
24,20,200,0.9308370044052864
26,20,200,0.91784140969163
28,20,200,0.9039647577092511
30,20,200,0.8892070484581498
32,20,200,0.8731277533039647
34,20,200,0.8561674008810573
36,20,200,0.8381057268722467
38,20,200,0.8191629955947136
40,20,200,0.7991189427312775
42,20,200,0.7781938325991189
44,20,200,0.7559471365638767
46,20,200,0.7328193832599119
48,20,200,0.7088105726872247
50,20,200,0.6837004405286343
52,20,200,0.6574889867841409
54,20,200,0.6303964757709251
56,20,200,0.6022026431718062
58,20,200,0.5729074889867841
60,20,200,0.542511013215859
62,20,200,0.5114537444933921
64,20,200,0.4790748898678414
66,20,200,0.4458149779735683
68,20,200,0.41145374449339206
70,20,200,0.3759911894273128
-68,22,200,0.41409691629955947
-66,22,200,0.44823788546255505
-64,22,200,0.4812775330396476
-62,22,200,0.513215859030837
-60,22,200,0.5442731277533039
-58,22,200,0.5742290748898679
-56,22,200,0.6033039647577092
-54,22,200,0.6312775330396476
-52,22,200,0.6581497797356828
-50,22,200,0.6841409691629956
-48,22,200,0.7090308370044053
-46,22,200,0.7328193832599119
-44,22,200,0.755726872246696
-42,22,200,0.7775330396475771
-40,22,200,0.7984581497797357
-38,22,200,0.8182819383259912
-36,22,200,0.8370044052863436
-34,22,200,0.8546255506607929
-32,22,200,0.8713656387665198
-30,22,200,0.8872246696035242
-28,22,200,0.9017621145374449
-26,22,200,0.9154185022026432
-24,22,200,0.9281938325991189
-22,22,200,0.939647577092511
-20,22,200,0.9502202643171807
-18,22,200,0.9599118942731277
-16,22,200,0.9685022026431718
-14,22,200,0.9759911894273128
-12,22,200,0.9823788546255506
-10,22,200,0.987885462555066
-8,22,200,0.992511013215859
-6,22,200,0.9958149779735683
-4,22,200,0.9982378854625551
-2,22,200,0.9997797356828194
0,22,200,1.0
2,22,200,1.0
4,22,200,1.0
6,22,200,1.0
8,22,200,0.9973410148460005
10,22,200,0.9924662087303346
12,22,200,0.9867050742300022
14,22,200,0.9800576113450034
16,22,200,0.9720806558830046
18,22,200,0.9632173720363395
20,22,200,0.9532461777088411
22,22,200,0.9423886549966762
24,22,200,0.9304232218036783
26,22,200,0.9175714602260138
28,22,200,0.9033902060713495
30,22,200,0.8885442056281853
32,22,200,0.8723687126080213
34,22,200,0.8553068912031908
36,22,200,0.8371371593175272
38,22,200,0.818081099047197
40,22,200,0.7979171282960337
42,22,200,0.7766452470640373
44,22,200,0.7544870374473742
46,22,200,0.7312209173498782
48,22,200,0.7068468867715488
50,22,200,0.6815865278085531
52,22,200,0.6552182583647241
54,22,200,0.6279636605362287
56,22,200,0.5996011522269
58,22,200,0.5701307334367383
60,22,200,0.5395524041657435
62,22,200,0.508087746510082
64,22,200,0.47573676046975405
66,22,200,0.44205628185242635
68,22,200,0.4074894748504321
-66,24,200,0.44538001329492577
-64,24,200,0.4786173277199202
-62,24,200,0.5107467316640816
-60,24,200,0.5419898072235764
-58,24,200,0.572124972302238
