Roll,Pitch,Area
-90,-90,0.2646
-90,-89,0.27
-90,-88,0.27540000000000003
-90,-87,0.2862
-90,-86,0.2916
-90,-85,0.29700000000000004
-90,-84,0.30240000000000006
-90,-83,0.3078
-90,-82,0.3186
-90,-81,0.324
-90,-80,0.3294
-90,-79,0.33480000000000004
-90,-78,0.3402
-90,-77,0.3456
-90,-76,0.35100000000000003
-90,-75,0.35640000000000005
-90,-74,0.36180000000000007
-90,-73,0.3672
-90,-72,0.3726
-90,-71,0.378
-90,-70,0.3834
-90,-69,0.38880000000000003
-90,-68,0.3942
-90,-67,0.3996
-90,-66,0.405
-90,-65,0.41040000000000004
-90,-64,0.41580000000000006
-90,-63,0.41580000000000006
-90,-62,0.4212
-90,-61,0.42660000000000003
-90,-60,0.43200000000000005
-90,-59,0.43740000000000007
-90,-58,0.43740000000000007
-90,-57,0.4428
-90,-56,0.4482
-90,-55,0.4536
-90,-54,0.4536
-90,-53,0.459
-90,-52,0.46440000000000003
-90,-51,0.46440000000000003
-90,-50,0.46980000000000005
-90,-49,0.4752
-90,-48,0.4752
-90,-47,0.4806
-90,-46,0.4806
-90,-45,0.48600000000000004
-90,-44,0.49140000000000006
-90,-43,0.49140000000000006
-90,-42,0.4968000000000001
-90,-41,0.4968000000000001
-90,-40,0.5022000000000001
-90,-39,0.5022000000000001
-90,-38,0.5076
-90,-37,0.5076
-90,-36,0.5076
-90,-35,0.513
-90,-34,0.513
-90,-33,0.5184
-90,-32,0.5184
-90,-31,0.5184
-90,-30,0.5238
-90,-29,0.5238
-90,-28,0.5238
-90,-27,0.5292
-90,-26,0.5292
-90,-25,0.5292
-90,-24,0.5292
-90,-23,0.5346000000000001
-90,-22,0.5346000000000001
-90,-21,0.5346000000000001
-90,-20,0.5346000000000001
-90,-19,0.5346000000000001
-90,-18,0.5346000000000001
-90,-17,0.54
-90,-16,0.54
-90,-15,0.54
-90,-14,0.54
-90,-13,0.54
-90,-12,0.54
-90,-11,0.54
-90,-10,0.54
-90,-9,0.54
-90,-8,0.54
-90,-7,0.54
-90,-6,0.54
-90,-5,0.54
-90,-4,0.54
-90,-3,0.54
-90,-2,0.54
-90,-1,0.5346000000000001
-90,0,0.5346000000000001
-90,1,0.5346000000000001
-90,2,0.5346000000000001
-90,3,0.5346000000000001
-90,4,0.5346000000000001
-90,5,0.5292
-90,6,0.5292
-90,7,0.5292
-90,8,0.5292
-90,9,0.5238
-90,10,0.5238
-90,11,0.5238
-90,12,0.5184
-90,13,0.5184
-90,14,0.5184
-90,15,0.513
-90,16,0.513
-90,17,0.5076
-90,18,0.5076
-90,19,0.5076
-90,20,0.5022000000000001
-90,21,0.5022000000000001
-90,22,0.4968000000000001
-90,23,0.4968000000000001
-90,24,0.49140000000000006
-90,25,0.49140000000000006
-90,26,0.48600000000000004
-90,27,0.4806
-90,28,0.4806
-90,29,0.4752
-90,30,0.4752
-90,31,0.46980000000000005
-90,32,0.46440000000000003
-90,33,0.46440000000000003
-90,34,0.459
-90,35,0.4536
-90,36,0.4536
-90,37,0.4482
-90,38,0.4428
-90,39,0.43740000000000007
-90,40,0.43740000000000007
-90,41,0.43200000000000005
-90,42,0.42660000000000003
-90,43,0.4212
-90,44,0.41580000000000006
-90,45,0.41040000000000004
-90,46,0.41040000000000004
-90,47,0.405
-90,48,0.3996
-90,49,0.3942
-90,50,0.38880000000000003
-90,51,0.3834
-90,52,0.378
-90,53,0.3726
-90,54,0.3672
-90,55,0.36180000000000007
-90,56,0.35640000000000005
-90,57,0.35100000000000003
-90,58,0.3456
-90,59,0.3402
-90,60,0.33480000000000004
-90,61,0.3294
-90,62,0.3186
-90,63,0.3132
-90,64,0.3078
-90,65,0.30240000000000006
-90,66,0.29700000000000004
-90,67,0.2916
-90,68,0.28080000000000005
-90,69,0.27540000000000003
-90,70,0.27
-90,71,0.2646
-90,72,0.2538
-90,73,0.24840000000000004
-90,74,0.24300000000000002
-90,75,0.23220000000000002
-90,76,0.2268
-90,77,0.2214
-90,78,0.2106
-90,79,0.20520000000000002
-90,80,0.19440000000000002
-90,81,0.189
-90,82,0.1836
-90,83,0.1728
-90,84,0.16740000000000002
-90,85,0.1566
-90,86,0.15120000000000003
-90,87,0.14040000000000002
-90,88,0.135
-90,89,0.12420000000000002
-90,90,0.1188
-89,-90,0.27440000000000003
-89,-89,0.28
-89,-88,0.2856
-89,-87,0.29680000000000006
-89,-86,0.30240000000000006
-89,-85,0.30800000000000005
-89,-84,0.31360000000000005
-89,-83,0.3192
-89,-82,0.3304
-89,-81,0.336
-89,-80,0.3416
-89,-79,0.3472
-89,-78,0.35280000000000006
-89,-77,0.35840000000000005
-89,-76,0.36400000000000005
-89,-75,0.36960000000000004
-89,-74,0.37520000000000003
-89,-73,0.3808000000000001
-89,-72,0.3864
-89,-71,0.392
-89,-70,0.3976
-89,-69,0.4032
-89,-68,0.40880000000000005
-89,-67,0.41440000000000005
-89,-66,0.42000000000000004
-89,-65,0.42560000000000003
-89,-64,0.4312
-89,-63,0.4312
