Roll,Pitch,Area
-90,-90,0.23850000000000002
-90,-89,0.24300000000000002
-90,-88,0.24750000000000003
-90,-87,0.2565
-90,-86,0.261
-90,-85,0.2655
-90,-84,0.27
-90,-83,0.2745
-90,-82,0.28350000000000003
-90,-81,0.28800000000000003
-90,-80,0.29250000000000004
-90,-79,0.29700000000000004
-90,-78,0.30150000000000005
-90,-77,0.30600000000000005
-90,-76,0.3105
-90,-75,0.315
-90,-74,0.3195
-90,-73,0.324
-90,-72,0.3285
-90,-71,0.333
-90,-70,0.3375
-90,-69,0.342
-90,-68,0.34650000000000003
-90,-67,0.35100000000000003
-90,-66,0.35550000000000004
-90,-65,0.36000000000000004
-90,-64,0.36450000000000005
-90,-63,0.369
-90,-62,0.3735
-90,-61,0.3735
-90,-60,0.378
-90,-59,0.3825
-90,-58,0.387
-90,-57,0.387
-90,-56,0.3915
-90,-55,0.396
-90,-54,0.4005
-90,-53,0.4005
-90,-52,0.405
-90,-51,0.40950000000000003
-90,-50,0.40950000000000003
-90,-49,0.41400000000000003
-90,-48,0.41850000000000004
-90,-47,0.41850000000000004
-90,-46,0.423
-90,-45,0.423
-90,-44,0.4275
-90,-43,0.4275
-90,-42,0.432
-90,-41,0.432
-90,-40,0.4365
-90,-39,0.4365
-90,-38,0.441
-90,-37,0.441
-90,-36,0.4455
-90,-35,0.4455
-90,-34,0.4455
-90,-33,0.45
-90,-32,0.45
-90,-31,0.45
-90,-30,0.4545
-90,-29,0.4545
-90,-28,0.4545
-90,-27,0.459
-90,-26,0.459
-90,-25,0.459
-90,-24,0.459
-90,-23,0.459
-90,-22,0.4635
-90,-21,0.4635
-90,-20,0.4635
-90,-19,0.4635
-90,-18,0.4635
-90,-17,0.4635
-90,-16,0.4635
-90,-15,0.4635
-90,-14,0.468
-90,-13,0.468
-90,-12,0.468
-90,-11,0.468
-90,-10,0.468
-90,-9,0.468
-90,-8,0.4635
-90,-7,0.4635
-90,-6,0.4635
-90,-5,0.4635
-90,-4,0.4635
-90,-3,0.4635
-90,-2,0.4635
-90,-1,0.4635
-90,0,0.4635
-90,1,0.459
-90,2,0.459
-90,3,0.459
-90,4,0.459
-90,5,0.4545
-90,6,0.4545
-90,7,0.4545
-90,8,0.4545
-90,9,0.45
-90,10,0.45
-90,11,0.45
-90,12,0.4455
-90,13,0.4455
-90,14,0.441
-90,15,0.441
-90,16,0.441
-90,17,0.4365
-90,18,0.4365
-90,19,0.432
-90,20,0.432
-90,21,0.4275
-90,22,0.4275
-90,23,0.423
-90,24,0.41850000000000004
-90,25,0.41850000000000004
-90,26,0.41400000000000003
-90,27,0.41400000000000003
-90,28,0.40950000000000003
-90,29,0.405
-90,30,0.405
-90,31,0.4005
-90,32,0.396
-90,33,0.396
-90,34,0.3915
-90,35,0.387
-90,36,0.3825
-90,37,0.3825
-90,38,0.378
-90,39,0.3735
-90,40,0.369
-90,41,0.36450000000000005
-90,42,0.36000000000000004
-90,43,0.36000000000000004
-90,44,0.35550000000000004
-90,45,0.35100000000000003
-90,46,0.34650000000000003
-90,47,0.342
-90,48,0.3375
-90,49,0.333
-90,50,0.3285
-90,51,0.324
-90,52,0.3195
-90,53,0.315
-90,54,0.3105
-90,55,0.30600000000000005
