Roll,Pitch,Area
-90,-90,-3.3927
-90,-89,-3.3282000000000003
-90,-88,-3.2766
-90,-87,-3.2121000000000004
-90,-86,-3.1476
-90,-85,-3.096
-90,-84,-3.0315000000000003
-90,-83,-2.9799
-90,-82,-2.9154
-90,-81,-2.8638000000000003
-90,-80,-2.7993
-90,-79,-2.7477
-90,-78,-2.6832000000000003
-90,-77,-2.6316
-90,-76,-2.58
-90,-75,-2.5155
-90,-74,-2.4638999999999998
-90,-73,-2.4123
-90,-72,-2.3607
-90,-71,-2.2962000000000002
-90,-70,-2.2446
-90,-69,-2.193
-90,-68,-2.1414
-90,-67,-2.0898000000000003
-90,-66,-2.0382000000000002
-90,-65,-1.9737
-90,-64,-1.9221000000000001
-90,-63,-1.8705
-90,-62,-1.8189
-90,-61,-1.7673
-90,-60,-1.7157000000000002
-90,-59,-1.6641000000000001
-90,-58,-1.6125
-90,-57,-1.5738
-90,-56,-1.5222
-90,-55,-1.4706
-90,-54,-1.4190000000000003
-90,-53,-1.3674000000000002
-90,-52,-1.3158
-90,-51,-1.2771000000000001
-90,-50,-1.2255
-90,-49,-1.1739000000000002
-90,-48,-1.1352
-90,-47,-1.0836
-90,-46,-1.032
-90,-45,-0.9933000000000001
-90,-44,-0.9417
-90,-43,-0.8901
-90,-42,-0.8514
-90,-41,-0.7998000000000001
-90,-40,-0.7611
-90,-39,-0.7095000000000001
-90,-38,-0.6708000000000001
-90,-37,-0.6321
-90,-36,-0.5805
-90,-35,-0.5418
-90,-34,-0.4902
-90,-33,-0.45149999999999996
-90,-32,-0.4128
-90,-31,-0.3612
-90,-30,-0.3225
-90,-29,-0.2838
-90,-28,-0.2451
-90,-27,-0.1935
-90,-26,-0.1548
-90,-25,-0.1161
-90,-24,-0.0774
-90,-23,-0.0387
-90,-22,0.0
-90,-21,0.0387
-90,-20,0.0774
-90,-19,0.1161
-90,-18,0.1548
-90,-17,0.1935
-90,-16,0.2322
-90,-15,0.2709
-90,-14,0.3096
-90,-13,0.34830000000000005
-90,-12,0.387
-90,-11,0.4128
-90,-10,0.45149999999999996
-90,-9,0.4902
-90,-8,0.5289
-90,-7,0.5547
-90,-6,0.5934
-90,-5,0.6321
-90,-4,0.6708000000000001
-90,-3,0.6966000000000001
-90,-2,0.7353
