Roll,Pitch,Area
-35,35,3330.1428571428573
-10,14,3244.3333333333335
-11,14,3182.0
-11,15,3250.0
-8,13,3230.0
-17,14,3204.0
-35,8,3205.0
-55,3,3248.0
-63,-2,3243.0
-64,-2,3279.0
-64,-3,3153.0
-63,-4,2830.0
-62,-3,2563.0
-55,1,2538.0
-5,18,2558.0
-27,6,1735.0
-21,8,2016.0
1,9,2556.0
13,-7,3234.0
-5,-16,3100.0
-35,35,2788.3212333333336
-11,14,3157.0
12,18,3186.0
16,18,3229.0
21,20,3174.0
24,18,3155.0
28,19,3137.0
31,21,3064.0
33,20,2983.0
34,20,2864.0
36,20,2777.0
38,19,2647.0
46,13,2586.5
42,14,2654.0
3,16,2795.0
-10,12,2902.0
-18,9,2951.0
-37,3,3049.0
-43,1,3138.0
-51,-3,3170.0
-56,-6,3136.0
-62,-9,3086.0
-75,-10,2998.0
-76,-13,2901.0
-77,-13,2738.0
-75,-14,1939.0
-69,-14,1649.0
-70,-15,1591.0
-74,-14,1308.0
17,11,2981.0
21,10,3133.0
32,10,3147.0
44,10,3112.0
50,9,3095.0
57,14,3051.0
62,11,2832.0
30,14,1705.0
-13,8,2696.0
-19,4,2747.0
-22,4,2815.0
-25,3,3086.0
-28,3,3227.0
-33,7,3204.0
-37,14,3162.0
-31,39,3064.0
-54,-15,2758.0
-55,-13,2723.0
-57,-10,2683.0
-59,-9,2648.0
-61,-8,2608.0
-63,-6,2626.0
-64,-5,2601.0
-63,-2,2527.0
-65,1,2543.0
-42,23,2425.0
-40,24,2573.0
-36,25,2755.0
-33,24,2845.0
-27,26,2917.0
-24,25,2955.0
-17,26,2919.0
-14,27,2985.0
7,5,3051.0
11,1,3194.0
12,-6,3200.0
8,-15,3239.0
5,-17,3111.0
3,-15,3136.0
-11,-16,3029.0
-18,-18,3034.0
-23,-17,2973.0
-29,-16,2858.0
-33,-12,2740.0
-35,35,2725.3614602549364
39,17,2614.0
38,17,2549.0
36,17,2552.5
41,16,2487.0
32,15,2371.0
13,17,2308.0
8,16,2417.0
-31,4,2967.0
-74,-13,2270.0
-70,-14,1894.0
-70,-15,1771.0
-69,-14,1715.0
-63,-14,1288.0
-56,-10,1318.0
-41,1,1601.0
56,18,2360.0
63,17,2207.0
65,13,2068.0
67,15,1740.0
51,17,1649.0
34,18,1602.0
28,16,1656.0
17,10,1740.0
2,11,2392.0
-33,19,3117.0
-33,29,3103.0
-34,32,3072.0
-31,44,2990.0
-29,49,2946.0
-30,51,2774.0
-28,57,2735.0
-25,59,2667.0
-27,60,2541.0
-26,60,2398.0
-13,72,2217.0
-42,-23,2853.0
-43,-22,2811.0
-45,-21,2837.0
-50,-18,2782.0
-51,-17,2733.0
-65,2,2500.0
-63,5,2460.0
-57,12,2486.0
-49,16,2460.0
-44,22,2421.0
-9,26,2996.0
-3,24,3013.0
-1,19,3028.0
3,16,3017.0
2,10,3063.0
-1,5,3041.0
4,1,3050.0
4,-3,3075.0
-24,9,2876.0
-8,10,2924.0
-1,9,2969.0
-35,35,2707.3869999999997
62,16,2620.0
65,15,1955.0
65,17,1773.0
-26,61,2345.0
-26,62,2188.6666666666665
-25,62,2200.0
-25,63,2188.0
-23,64,2187.0
-21,67,2132.0
-20,66,2190.0
-19,67,2154.0
-17,68,2196.5
-19,68,2191.0
-16,70,2209.0
-15,71,2198.0
-13,73,2242.0
-12,72,2222.0
-11,72,2200.0
-8,72,2203.0
-8,73,2191.0
-7,73,2208.0
-6,72,2300.0
-16,47,2613.5
-16,46,2573.0
-15,46,2592.0
-11,47,2614.0
-5,42,2648.0
13,38,2616.0
17,37,2622.0
25,35,2658.0
27,31,2680.0
27,29,2779.0
30,26,2755.0
33,22,2736.0
34,20,2660.0
31,23,2640.0
35,23,2610.5
32,23,2626.0
31,24,2620.0
34,24,2571.5
34,22,2518.0
35,22,2457.0
37,17,2425.0
38,17,2394.0
-4,-7,3034.0
-13,-12,3002.0
-22,-12,3023.0
-27,-6,3028.0
-30,-4,3018.0
-37,-2,3014.0
-42,1,3007.0
-43,5,2968.0
-43,8,2928.0
-43,10,2913.0
-41,10,2823.0
-42,11,2843.0
-39,14,2834.0
-31,12,2873.0
-35,35,2151.6666666666665
24,15,2134.0
16,16,2167.0
-14,47,2573.0
39,15,2375.0
37,13,2355.0
39,12,2325.0
37,10,2286.0
34,-6,2450.0
33,-8,2455.0
31,-11,2492.0
27,-13,2452.0
19,-16,2501.0
13,-19,2515.0
10,-21,2532.0
9,-23,2561.0
4,-26,2749.0
-1,-29,2847.0
-3,-29,2852.0
-7,-30,2844.0
-14,-31,2838.0
-19,-31,2869.0
-19,-28,2840.0
