Roll,Pitch,Area
-12,-2,3403.0
-11,-2,3401.0
-11,-1,3431.0
-12,-1,3412.5
-7,-1,3352.0
-2,-1,3379.0
-1,1,3383.0
3,-1,3388.0
5,1,3356.0
9,1,3309.0
11,1,3313.0
14,-1,3304.0
16,-1,3302.0
58,-4,2139.0
58,-3,2116.0
59,-3,2141.0
60,-4,1799.0
57,-4,2075.0
57,-2,2095.5
57,-3,2106.0
56,-3,2127.0
55,-3,2125.0
58,-1,2123.0
56,-2,2136.0
56,-1,2173.0
54,-2,2190.0
56,1,2384.5
54,-1,2198.5
54,1,2220.0
56,2,2225.0
55,1,2236.0
53,1,2215.0
52,1,2151.5
51,1,2344.1666666666665
50,1,2242.0
49,1,2409.5
48,1,2336.0
46,2,2400.0
45,1,2363.0
41,1,2352.0
41,3,2424.0
39,4,2568.0
-4,4,3291.0
-1,3,3312.0
-4,3,3285.0
-5,3,3307.0
-10,3,3311.0
-11,3,3321.0
-13,3,3361.0
-16,2,3362.0
-19,3,3368.0
-22,3,3374.0
-23,3,3428.0
-25,2,3407.0
-25,3,3402.0
-26,2,3349.0
-27,1,3404.0
-29,1,3346.0
-33,-1,3339.0
-34,1,3337.0
-36,1,3305.0
-39,-2,3302.5
-42,-2,3231.0
-45,-3,3178.0
-46,-2,3163.0
-47,-3,3079.0
-48,-3,3105.0
21,1,3275.0
22,1,3231.0
24,1,3214.0
27,1,3126.0
29,-3,3136.0
31,-2,3092.0
34,-2,3006.0
36,-3,2991.0
35,-2,2905.0
40,-2,2858.0
41,-3,2855.0
45,-3,2765.5
45,-2,2617.5
59,-2,1522.0
44,4,2097.0
42,7,2194.0
41,7,2308.0
39,10,2404.0
31,9,2507.0
26,12,2544.0
29,13,2561.0
-52,3,3091.0
-56,2,3061.0
-62,1,2998.0
-63,-4,2976.0
-72,1,2839.0
-73,1,2759.0
-75,1,2614.0
-78,-1,2486.0
-84,-2,2389.0
-86,-3,2342.0
-8,41,2638.5
-9,42,2674.0
-14,39,2678.0
-20,38,2699.0
-22,36,2693.0
-23,37,2703.0
-26,38,2677.0
-32,34,2737.0
-33,35,2729.0
-38,33,2720.0
-40,34,2727.0
-48,28,2699.0
-48,30,2677.0
-58,22,2643.0
-58,24,2563.0
-64,19,2535.0
-68,17,2490.0
-70,17,2365.0
-75,15,2128.0
-76,14,2121.0
-78,11,2161.0
-74,13,2137.0
-40,43,1949.0
-40,42,1998.0
-36,42,1928.0
-34,40,1949.0
-33,41,2166.0
-27,42,2287.0
-23,42,2370.0
-17,41,2467.0
-15,41,2556.0
-13,42,2563.0
-3,40,2683.0
2,41,2731.0
6,39,2687.0
10,37,2695.0
13,38,2710.5
20,38,2688.0
22,37,2659.0
25,37,2559.0
29,37,2571.0
32,34,2453.0
47,20,2186.0
47,26,1998.0
43,33,2047.0
40,32,1961.0
35,38,2007.0
32,41,2053.0
30,44,2219.0
-34,44,2485.0
-69,2,2070.0
-74,12,1933.0
-69,20,1493.0
-70,19,1909.0
-69,21,2032.0
-61,29,2042.0
-57,32,1743.0
7,62,2483.0
43,4,2456.0
42,1,2487.0
54,2,2589.0
60,5,2587.0
61,4,2418.0
63,2,2233.0
28,46,2162.0
28,48,2204.0
23,51,2131.0
20,52,2271.0
12,62,2377.0
