Roll,Pitch,Area
-1,-42,5493.0
-2,-38,5480.0
-1,-35,5600.0
-2,-35,5675.0
-3,-32,5645.0
-4,-30,5661.0
-3,-27,5643.0
-5,-26,5638.0
-7,-25,5650.0
-6,-23,5609.0
-9,-22,5281.5
-11,-18,5540.0
-12,-16,5558.0
-13,-15,5635.0
-15,-13,5617.0
-14,-11,5669.0
-16,-9,5593.0
-15,-8,5677.0
-16,-6,5640.0
-17,-4,5607.0
-18,-2,5560.0
-11,-9,4916.0
-9,-15,4937.0
-7,-28,4999.0
-4,-32,5085.0
-4,-35,5178.0
4,43,4509.0
6,46,4186.0
-1,49,3943.0
-4,52,3976.0
-8,48,4012.0
-15,54,3911.0
-16,55,3908.0
-15,55,3875.0
-18,56,3735.0
-19,59,3759.0
-18,59,3729.0
-46,15,4475.0
-44,20,4361.0
42,-15,3550.0
35,-14,3585.0
33,-15,3590.0
33,-12,3781.0
31,-11,3941.0
-60,-14,4550.0
-57,-13,4411.0
-35,1,4244.0
-28,1,4457.0
-23,1,4589.0
-19,1,4652.0
-13,1,4709.0
-9,-2,4825.0
-24,-7,5176.0
-25,-7,5281.0
-84,-6,3173.25
-85,-5,3012.0
-86,-4,3000.0
-85,-4,2955.0
-75,-6,2940.0
-22,8,5153.0
-20,9,5085.0
-15,6,5024.0
-14,-1,4994.0
-1,-38,5227.0
2,-40,5155.0
4,-42,5072.0
5,-43,5083.0
6,-44,5022.0
10,-45,5019.0
10,-48,5021.0
15,-51,4965.0
14,-54,4937.0
16,-54,4944.5
18,-56,4840.0
20,-55,4783.0
22,-57,4766.0
24,-58,4505.5
21,-58,4628.0
19,-62,4569.0
20,-60,4503.0
23,-59,4243.0
22,-60,4207.0
27,-55,4190.0
25,-55,4178.0
24,-53,4178.0
18,-49,4240.0
23,-44,4226.0
22,-43,4241.0
20,-42,4458.0
22,-40,4711.0
22,-38,4996.0
22,-37,5059.0
20,-35,5082.0
22,-32,5078.0
19,-30,5009.0
19,-28,5023.0
16,-27,5060.0
15,-24,5081.0
15,-22,5078.0
13,-20,5195.0
14,-16,5150.0
12,-16,5194.0
10,-13,5236.0
7,-7,5243.5
8,-6,5273.0
2,-1,5240.0
5,2,5210.0
4,4,5269.0
3,5,5297.0
4,37,4877.0
3,39,4720.0
-9,51,4057.0
-13,51,4028.0
-12,54,3972.0
-46,11,4704.0
22,-13,4112.0
19,-13,4308.5
-59,-10,4318.0
-52,-7,4232.0
-49,-6,4149.0
-44,-3,4205.0
-41,-2,4176.0
36,16,3082.0
32,19,3289.0
25,16,3403.0
21,20,3555.0
14,21,3659.0
5,25,3887.0
3,30,4111.0
-12,32,4529.0
-30,-6,5348.0
-31,-7,5369.0
-33,-6,5432.0
-31,-6,5359.0
-32,-5,5398.0
-32,-4,5281.0
-49,-6,5035.0
-52,-6,4947.0
-52,-5,4930.0
-54,-6,4797.0
-58,-7,4569.0
-61,-6,4517.0
-63,-5,4451.0
-64,-6,4444.0
-65,-6,4347.0
-67,-6,4265.0
-69,-6,4215.0
-72,-5,4180.0
-74,-6,4053.0
-76,-6,4058.0
-78,-6,3968.0
-78,-8,3846.0
-81,-6,3660.0
-80,-7,3558.0
-83,-6,3464.0
-82,-7,3425.0
-83,-7,3366.0
-19,2,5348.0
-19,3,5408.0
-21,4,5370.0
-21,6,5362.0
-22,7,5287.0
3,7,5250.0
1,9,5231.0
1,10,5257.0
-1,12,5171.0
-1,13,5220.0
-2,15,5202.0
-3,19,5163.0
-3,20,5191.0
-3,21,5053.0
-2,26,5176.0
-1,30,5105.0
-1,32,4999.0
-44,-15,5077.0
-45,-12,5053.0
-45,-10,5065.0
-44,-10,5025.0
-45,-9,5035.0
-45,-6,4985.0
-47,-5,5066.0
-46,-5,5071.0
-45,1,5050.0
-44,-1,5044.0
-46,3,5021.0
-46,5,4967.0
-46,7,4920.0
-45,8,4856.0
-4,30,4279.0
-6,36,4426.0
-12,32,4581.0
-30,24,4678.0
-35,-3,5290.0
-39,-4,5260.0
-42,-5,5238.0
-46,-4,5308.0
-48,-6,5174.0
-55,-5,4799.0
-57,-6,4744.0
-19,-2,5601.0
-19,-1,5489.0
-21,1,5437.0
-44,3,4982.0
-43,19,4730.0
-48,20,4708.0
-47,19,4884.0
-57,15,5160.0
-63,16,5202.0
-63,11,4956.0
-70,9,4794.0
-73,7,4434.0
