Roll,Pitch,Area
-9,6,4452.0
-8,6,4421.0
27,2,3829.0
22,2,4001.0
20,2,4048.0
19,2,4079.0
17,2,4096.5
-3,1,4451.0
-6,1,4438.0
-9,1,4444.0
-10,1,4411.0
-13,2,4448.0
-15,1,4394.0
-15,2,4372.0
-16,2,4418.0
-17,1,4420.0
-20,2,4371.0
-19,2,4422.0
-21,1,4453.0
-21,2,4441.0
-23,2,4440.5
-24,2,4421.0
-26,1,4424.0
-27,1,4396.0
-28,1,4383.0
-29,1,4391.5
-29,0,4411.0
-32,1,4415.0
-33,0,4353.0
-35,1,4374.0
-37,1,4326.0
-38,1,4308.0
-39,1,4274.0
-40,1,4288.0
30,24,3348.0
29,25,3373.0
28,23,3367.0
28,25,3314.0
19,26,3448.0
17,25,3452.0
16,25,3550.0
-66,8,3472.0
-70,7,3386.0
-71,6,3381.0
-70,1,3257.0
-73,4,3267.0
-73,1,3138.0
-74,-1,3138.0
-78,-3,3230.0
-78,-5,3106.0
-73,-9,3060.0
-82,-7,3024.0
-41,31,2765.0
-35,36,3152.0
-65,23,2534.0
-74,-16,2723.0
-73,-17,2684.0
-72,-18,2611.0
-72,-17,2605.0
-68,-17,2639.0
-67,-14,2764.0
-64,-13,2907.0
-61,-11,3179.0
-52,-8,3768.0
-53,-9,3827.0
22,-22,4257.0
17,-24,4483.0
18,-24,4549.0
-6,-24,4664.0
-9,-24,4665.0
27,-25,3883.0
25,-23,3936.0
28,-22,4091.0
29,-28,4282.0
27,-37,4320.0
24,-43,4346.0
26,-46,4398.0
-18,-1,3853.0
-12,1,4342.0
-2,1,4434.0
2,2,4566.0
5,1,4569.0
11,1,4520.0
13,1,4509.0
19,1,4379.0
18,4,4352.0
20,10,4277.0
12,16,4168.0
2,27,4148.0
-9,6,4355.0
-5,6,4297.0
-3,7,4316.0
-1,7,4310.0
1,6,4240.0
3,7,4230.0
6,7,4178.0
19,10,4016.0
58,3,2606.0
57,2,2721.0
58,2,2751.0
56,2,2760.0
56,3,2777.5
54,3,2805.0
53,4,2876.0
53,5,2915.0
54,4,2895.0
56,5,2858.0
35,7,3389.5
33,6,3427.0
31,7,3440.0
41,9,3447.0
40,7,3572.0
36,7,3550.0
34,8,3505.0
31,6,3429.0
29,5,3544.0
30,5,3581.0
28,5,3684.5
27,5,3694.0
27,3,3784.0
28,2,3812.0
24,2,3792.0
23,1,3842.0
24,1,3869.0
22,2,3916.0
