Roll,Pitch,Area
-11,9,1221.0
-13,9,1248.0
-12,9,1254.0
-11,11,1256.0
-12,10,1261.0
-13,10,1267.5
-13,8,1275.0
-66,-13,219.0
-66,-14,242.0
-68,-13,234.0
-71,-14,230.0
-72,-14,230.0
-74,-13,213.0
-75,-13,201.0
-75,-12,225.42857142857142
-74,-12,231.0
-60,-7,177.0
-53,-8,226.0
-51,-8,244.0
24,3,227.0
24,2,253.0
27,2,258.0
28,1,274.0
32,2,307.0
30,2,325.0
31,1,334.0
33,1,338.0
36,1,327.0
39,2,324.0
41,1,332.0
45,2,335.0
44,1,325.0
53,1,279.0
52,1,308.0
53,-1,301.0
56,-2,295.0
57,-3,292.0
55,-2,339.0
-18,62,1926.0
-21,62,1892.0
-26,57,1913.0
-27,55,1895.0
-32,54,1850.0
-36,48,1876.0
-39,46,1871.0
-41,45,1881.0
-45,41,1904.0
-69,11,1881.0
-36,9,1738.0
-26,11,1635.0
-21,16,1595.0
-11,46,1516.0
-12,47,1571.0
-12,50,1623.0
-9,10,1702.0
-12,1,1649.0
48,2,280.0
50,3,294.0
-30,-51,471.0
-26,-52,364.0
-1,25,1746.0
-3,17,1697.0
1,15,1645.0
2,9,1558.0
2,4,1437.0
-1,-2,1327.0
28,14,1439.0
32,8,1301.0
20,-10,168.0
-6,-11,168.0
-17,8,1273.0
-17,6,1273.0
-22,6,1297.0
-25,5,1356.0
-30,1,1369.0
-68,-12,334.0
-66,-11,351.0
-64,-13,324.0
-69,-14,241.0
-70,-14,237.0
-73,-13,229.0
22,3,272.5
34,1,335.0
36,2,339.0
46,1,394.0
49,1,400.5
55,1,293.0
54,-2,483.0
56,-2,513.0
50,-1,481.0
28,-8,358.0
21,-11,369.0
4,58,1890.0
1,59,1922.0
-1,61,1930.0
-3,60,1928.0
-6,61,1974.0
-9,63,1974.0
-9,62,1954.0
-11,64,1931.0
-14,62,1948.0
-17,63,1933.0
-48,39,1933.0
-50,38,1971.0
-55,34,1978.0
-56,33,1978.0
-58,31,1974.0
-61,28,1989.0
-62,27,1979.0
-63,26,1959.0
-63,27,1981.0
-67,22,1991.0
-65,24,1994.0
-68,20,1919.0
-69,19,1924.0
-71,14,1899.0
-10,28,1532.0
-12,37,1493.0
-11,-4,1552.0
-10,-5,1356.0
37,-3,114.0
42,1,269.0
43,1,207.0
44,1,264.0
48,3,311.0
51,2,312.0
52,3,360.0
53,3,505.0
19,-22,286.0
19,-19,251.0
13,-22,164.0
-60,-30,1043.0
-59,-31,1041.0
-55,-35,1066.0
-51,-39,1065.0
-50,-40,1036.0
-46,-44,1034.0
-43,-45,1000.0
-39,-48,833.0
-34,-50,664.0
39,-3,364.0
-45,6,1180.0
-48,10,1425.0
-48,9,1614.0
-16,20,1677.0
-22,22,1678.0
-20,23,1680.0
-17,27,1695.0
-11,27,1755.0
-5,28,1751.0
4,-7,1166.0
2,-10,909.0
5,-13,432.0
4,-17,274.0
7,-17,0.0
7,-19,0.0
5,-21,0.0
9,-21,0.0
11,-22,0.0
9,-26,0.0
13,-23,0.0
20,-21,0.0
21,-19,0.0
23,-17,0.0
26,-16,0.0
26,-11,0.0
23,-4,0.0
20,2,0.0
14,8,0.0
13,10,263.0
13,25,1352.0
19,20,1425.0
25,17,1416.0
31,3,1072.0
24,-4,533.0
16,-12,359.0
-21,2,1445.0
-36,4,1356.0
-32,3,1318.0
-34,3,1275.0
-35,2,1286.0
-40,3,1309.0
-43,1,1282.0
-45,1,1275.0
-49,1,1308.0
-52,-2,1312.0
-65,-9,368.0
-48,-8,195.0
-45,-8,184.0
-43,-9,203.0
-39,-8,213.0
-37,-8,189.0
-32,-7,177.0
-30,-6,169.0
-26,-5,179.0
-17,-4,185.0
-15,-3,265.0
-15,-2,309.0
-11,-2,305.0
-10,-2,334.0
-7,1,388.0
-4,-1,334.0
-1,1,379.5
3,1,415.0
5,1,490.0
6,1,477.0
