Roll,Pitch,Area
-90,-90,-1.7945
-90,-89,-1.7557
-90,-88,-1.7168999999999999
-90,-87,-1.6781
-90,-86,-1.6393
-90,-85,-1.6004999999999998
-90,-84,-1.5617
-90,-83,-1.5229
-90,-82,-1.4841
-90,-81,-1.4453
-90,-80,-1.4064999999999999
-90,-79,-1.3677
-90,-78,-1.3385999999999998
-90,-77,-1.2998
-90,-76,-1.261
-90,-75,-1.2222
-90,-74,-1.1834
-90,-73,-1.1542999999999999
-90,-72,-1.1155
-90,-71,-1.0767
-90,-70,-1.0476
-90,-69,-1.0088
-90,-68,-0.97
-90,-67,-0.9409
-90,-66,-0.9021
-90,-65,-0.873
-90,-64,-0.8341999999999999
-90,-63,-0.8050999999999999
-90,-62,-0.7663
-90,-61,-0.7372
-90,-60,-0.6983999999999999
-90,-59,-0.6692999999999999
-90,-58,-0.6305
-90,-57,-0.6013999999999999
-90,-56,-0.5626
-90,-55,-0.5335
-90,-54,-0.5044
-90,-53,-0.46559999999999996
-90,-52,-0.4365
-90,-51,-0.4074
-90,-50,-0.3783
-90,-49,-0.33949999999999997
-90,-48,-0.3104
-90,-47,-0.2813
-90,-46,-0.2522
-90,-45,-0.2134
-90,-44,-0.1843
-90,-43,-0.1552
-90,-42,-0.1261
-90,-41,-0.097
-90,-40,-0.0679
-90,-39,-0.0388
-90,-38,-0.0097
-90,-37,0.0194
-90,-36,0.0485
-90,-35,0.0776
-90,-34,0.1067
-90,-33,0.1358
-90,-32,0.16490000000000002
-90,-31,0.194
-90,-30,0.2231
-90,-29,0.2425
-90,-28,0.2716
-90,-27,0.30069999999999997
-90,-26,0.32980000000000004
-90,-25,0.3589
-90,-24,0.3783
-90,-23,0.4074
-90,-22,0.4365
-90,-21,0.46559999999999996
-90,-20,0.485
-90,-19,0.5141
-90,-18,0.5335
-90,-17,0.5626
-90,-16,0.5917
-90,-15,0.6111
-90,-14,0.6402
-90,-13,0.6596000000000001
-90,-12,0.6887
-90,-11,0.7081
-90,-10,0.7372
-90,-9,0.7566
-90,-8,0.7857000000000001
-90,-7,0.8050999999999999
-90,-6,0.8245
-90,-5,0.8536
-90,-4,0.873
-90,-3,0.9021
-90,-2,0.9215
-90,-1,0.9409
-90,0,0.9602999999999999
-90,1,0.9894
-90,2,1.0088
-90,3,1.0282
-90,4,1.0476
-90,5,1.067
-90,6,1.0960999999999999
-90,7,1.1155
-90,8,1.1348999999999998
-90,9,1.1542999999999999
-90,10,1.1737
-90,11,1.1931
-90,12,1.2125
-90,13,1.2319
-90,14,1.2513
-90,15,1.2707
-90,16,1.2901
-90,17,1.3095
-90,18,1.3289
-90,19,1.3482999999999998
-90,20,1.3677
-90,21,1.3774
-90,22,1.3967999999999998
-90,23,1.4162
-90,24,1.4356
-90,25,1.455
-90,26,1.4647
-90,27,1.4841
-90,28,1.5035
-90,29,1.5132
-90,30,1.5326
-90,31,1.552
-90,32,1.5617
-90,33,1.5811
-90,34,1.6004999999999998
