Roll,Pitch,Area
-10,13,1446.0
-9,13,1427.5
-10,12,1406.0
-11,13,1421.0
-5,14,1407.0
-1,14,1442.0
6,15,1421.0
11,15,1404.0
18,15,1398.0
19,15,1408.0
24,14,1406.0
25,14,1399.0
25,15,1394.0
28,14,1371.5
31,13,1332.0
35,14,1333.0
33,14,1326.0
38,14,1319.0
41,14,1317.0
45,14,1314.0
13,3,1156.0
14,4,1128.0
16,4,1138.0
15,4,1124.0
17,4,1200.0
19,5,1145.0
18,5,1158.0
19,4,1175.0
23,5,1150.0
18,7,1193.6666666666667
21,6,1193.6
20,5,1188.5
19,6,1188.25
20,6,1194.0
19,8,1212.0
15,9,1203.0
17,8,1196.0
18,9,1221.0
20,9,1215.0
17,7,1223.0
18,8,1221.6666666666667
19,9,1236.0
22,9,1242.0
23,9,1183.0
23,8,1149.0
25,9,1148.0
25,10,1126.0
12,8,1146.0
8,7,1153.0
11,7,1104.0
10,7,1119.0
7,7,1121.25
5,7,1117.0
6,7,1138.0
4,6,1105.0
3,6,1122.0
-1,5,1120.0
-1,4,1116.0
-2,4,1153.5
-3,4,1077.0
-5,3,976.5
-4,3,1096.0
-6,3,1070.6666666666667
-6,5,1108.0
-9,4,1147.0
-9,3,1049.6666666666667
-11,3,1141.0
-12,3,1108.0
-13,3,1131.5
-21,1,1134.0
-22,1,1099.0
-23,1,1110.5
-24,1,1118.0
-26,1,1103.0
-27,1,1104.0
-27,-1,1151.0
-28,1,1084.0
-29,-1,1105.0
-30,-2,1107.0
-32,-3,1075.0
-34,-4,1083.0
-34,-3,1067.0
-35,-4,1102.0
-35,-3,1089.0
-36,-3,1074.0
-38,-3,1053.0
-40,-4,1055.0
-41,-4,1043.0
-42,-3,1063.5
-43,-4,1044.5
-45,-5,1051.0
-46,-5,1096.0
-49,-5,1144.0
-49,-6,1121.0
-51,-6,1157.3333333333333
-53,-6,1163.0
-54,-7,1175.0
-25,-2,1025.0
-22,-1,803.0
-20,-1,824.0
-19,1,901.5
-10,2,982.0
-7,3,1035.0
-6,7,989.0
-7,6,1038.0
-8,5,1026.0
-8,7,1036.0
-11,9,1053.0
-11,12,1050.0
-14,20,1073.0
-11,48,1444.0
-11,46,1413.0
-10,47,1427.0
-11,45,1427.0
-11,44,1149.0
26,10,1136.0
28,11,1112.0
31,8,1065.0
37,10,1060.0
38,11,1094.0
42,10,1097.0
42,11,1073.5
33,10,1158.0
35,10,1118.0
35,9,1058.0
36,9,1062.0
36,2,1093.0
34,1,1104.0
35,-1,1104.0
31,-4,728.0
30,-4,644.0
-10,13,1442.0
-9,13,1430.0
20,7,1173.0
19,6,1166.0
-14,3,1129.0
-17,3,1169.0
-17,2,1153.0
-19,2,1121.0
-21,2,1121.0
-14,14,1050.0
-13,18,1049.0
-13,19,1034.0
-13,22,1083.5
-14,21,921.0
-13,24,978.0
-11,25,1181.0
-11,27,964.0
-10,29,1221.0
-12,32,1196.0
-11,32,1240.0
-10,32,1183.0
-11,33,995.0
-12,35,983.0
-11,36,1002.0
-11,38,1285.0
-12,38,1017.0
-13,40,1139.75
-14,42,1022.0
-13,42,1036.0
-16,45,1138.0
-16,42,1366.0
-15,39,1373.0
-13,39,1144.0
-15,49,1138.0
-13,51,1402.0
-14,51,1158.0
-14,50,1423.0
-15,46,1184.0
-14,45,1387.0
-14,46,1374.0
-16,46,1377.0
-13,45,1394.0
-13,46,1245.0
-12,46,1141.0
-11,46,1126.0
-12,47,1121.0
-13,55,1202.0
-12,52,1467.25
-13,54,1439.0
-13,57,1446.0
-9,64,1482.0
-7,66,1513.0
-10,67,1541.0
-8,67,1573.75
-8,66,1566.6666666666667
-8,64,1638.0
-11,58,1583.0
-10,57,1540.0
-12,56,1494.0
-12,53,1517.5
-11,54,1493.0
-11,52,1464.0
-10,49,1465.0
-12,49,1465.0
-10,48,1439.0
-11,42,1417.0
-12,42,1375.0
-11,41,1362.0
-10,36,1346.5
-10,35,1339.0
-11,30,1271.0
-13,30,1281.0
-10,27,1259.0
