Roll,Pitch,Area
-14,9,1685.0
-13,8,1708.0
-13,7,1738.0
-30,10,1890.0
-70,1,1978.0
-3,-1,777.0
-11,-4,804.0
-15,-3,828.0
13,12,1577.0
15,14,1740.0
16,16,1797.0
-58,2,2259.0
-54,-4,2228.0
-60,-6,2089.0
-60,-13,1917.0
-59,-16,1818.0
-56,-22,1837.0
-54,-25,1827.0
-17,8,1711.0
-13,8,1721.0
-14,8,1719.0
-10,8,1761.0
-2,7,1639.0
3,5,1611.0
8,8,1664.0
13,8,1124.5
74,2,576.0
74,3,0.0
69,3,0.0
64,4,576.0
62,3,576.0
60,4,624.0
56,5,624.0
52,5,0.0
46,5,0.0
45,5,0.0
43,5,0.0
40,7,0.0
39,7,0.0
38,7,0.0
35,8,0.0
34,9,0.0
32,8,0.0
34,10,0.0
33,9,753.0
32,12,1744.0
28,11,1743.0
26,11,1708.0
25,9,1700.0
27,10,1672.0
27,8,1640.0
-30,9,1836.0
-29,10,1862.0
16,10,726.0
14,9,827.0
15,6,1482.0
20,6,1376.0
22,5,1392.0
23,6,0.0
25,5,0.0
25,4,0.0
27,3,0.0
27,4,0.0
30,3,0.0
29,2,0.0
32,2,0.0
34,2,0.0
36,2,0.0
38,1,0.0
40,1,0.0
43,-1,0.0
45,1,0.0
48,1,0.0
50,-1,0.0
54,1,0.0
55,1,0.0
54,-1,0.0
57,1,0.0
58,1,0.0
62,2,0.0
60,-1,0.0
62,1,0.0
67,1,0.0
69,1,0.0
70,2,0.0
70,1,0.0
74,1,0.0
73,2,0.0
73,1,0.0
71,1,0.0
73,3,0.0
74,3,0.0
26,10,1684.0
23,10,1595.0
-31,8,1892.0
34,10,1581.0
33,9,1556.0
33,10,1629.5
35,10,1564.0
29,10,1699.0
30,10,1639.0
31,10,1570.0
31,11,1608.0
29,11,1588.0
30,12,1598.0
21,9,1555.0
19,10,1584.0
18,10,1579.0
16,9,1569.0
14,10,1631.5
1,9,1694.0
-1,10,1697.5
-1,9,1754.5
1,10,1829.0
-1,11,1843.0
-2,10,1726.0
-5,10,1822.0
-6,10,1715.0
-7,10,1836.0
-7,11,1686.0
-9,11,1755.0
-10,10,1850.0
-11,9,1758.0
-14,10,1807.0
-16,10,1742.0
-19,9,1768.0
-21,10,1796.0
-23,9,1808.0
-31,8,1794.0
12,10,1631.0
11,10,1617.0
9,10,1600.0
-1,9,1811.0
-1,10,1791.0
-2,7,1716.0
-22,9,1761.0
-24,9,1839.0
-26,9,1819.0
-29,9,1814.0
8,10,1582.0
5,10,1627.0
4,9,1626.0
3,9,1774.0
-1,8,1691.8
1,8,1769.0
-1,9,1790.0
-27,10,1800.5
-28,9,1824.0
-29,9,1829.0
-29,10,1839.0
