Roll,Pitch,Area
-12,14,1003.3333333333334
-13,14,1065.0
-12,13,1182.0
-12,15,846.0
-10,14,999.0
-10,15,829.0
-11,14,830.0
-22,18,932.0
-30,14,942.0
-36,17,988.0
-41,13,955.0
-47,13,996.0
-76,14,970.0
-73,17,986.0
-59,27,965.0
30,32,957.0
31,32,930.0
22,26,928.0
21,19,771.0
19,19,770.0
12,59,1300.0
10,59,1332.0
8,60,1382.0
50,8,729.0
50,5,736.0
42,-11,412.0
35,-15,392.0
32,-16,375.0
-61,-25,527.0
-66,-23,538.0
-67,-22,599.0
-69,-20,632.0
-33,-24,354.0
-55,-33,305.0
-57,-32,353.0
-23,-37,256.0
-20,-36,0.0
-16,-34,0.0
-14,-34,0.0
-10,-33,0.0
-9,-34,0.0
3,-31,0.0
6,-29,0.0
8,-27,0.0
13,-23,0.0
14,-23,0.0
20,-23,0.0
24,-22,0.0
33,-11,789.0
32,-9,736.0
32,-10,663.0
36,-9,662.0
34,-9,611.0
31,-14,339.0
-60,-26,626.0
-62,-25,926.5
-65,-24,975.0
-65,-22,993.0
-67,-21,1008.0
-44,-46,976.0
-42,-46,256.0
-39,-49,289.0
-36,-51,341.0
-10,15,1043.0
-54,12,952.0
-61,10,940.0
-66,7,951.0
-71,5,962.0
-75,4,946.0
-80,2,966.0
-82,2,972.0
-87,3,995.5
-84,6,989.0
-80,10,1037.0
-69,21,967.0
-64,25,995.0
-55,29,994.0
-50,30,1010.0
-43,33,1015.0
21,34,984.0
26,33,958.0
25,47,974.0
3,47,1261.0
-75,15,1141.0
-77,13,1102.0
-85,5,1058.0
-83,5,1099.0
-83,2,1071.0
-81,1,1088.0
-80,-3,1061.0
10,48,1197.0
15,45,1211.0
18,42,1182.0
18,40,1146.0
17,35,1070.0
20,31,1010.0
20,27,982.0
6,63,1421.0
4,64,1200.0
-1,66,1257.0
48,7,651.0
30,-14,696.0
32,-15,771.0
29,-17,697.0
-52,-31,339.0
-57,-28,304.0
-58,-28,305.0
-64,-24,1003.0
-65,-25,1010.0
-63,-27,1027.0
-56,-34,1030.0
-51,-38,1004.0
-48,-42,982.0
-32,-54,375.0
-30,-55,391.0
-26,-56,391.0
-25,-57,373.0
-22,-56,339.0
-20,-56,321.0
-16,-59,288.0
-11,-64,0.0
-3,-61,0.0
-1,-61,0.0
3,-58,0.0
6,-58,0.0
8,-53,0.0
9,-51,0.0
15,-45,0.0
14,-45,0.0
15,-44,0.0
17,-44,0.0
19,-40,0.0
22,-40,0.0
21,-40,0.0
22,-39,0.0
27,-36,0.0
26,-39,0.0
27,-38,0.0
29,-36,0.0
32,-34,0.0
38,-31,0.0
42,-31,0.0
46,-29,0.0
47,-29,0.0
48,-30,0.0
50,-29,0.0
52,-28,0.0
53,-29,0.0
54,-28,0.0
-27,23,840.0
-12,17,867.0
-14,16,999.0
-12,15,1162.0
-1,34,1273.0
-5,33,1264.0
-8,34,1265.0
-16,31,1307.0
-15,34,1292.0
5,27,791.0
-7,25,912.0
-12,26,924.0
37,32,991.0
38,28,923.0
57,28,839.0
55,28,790.0
31,43,995.0
21,21,954.0
17,17,941.0
21,18,1110.0
20,16,874.0
19,18,851.5
22,27,730.0
21,29,753.0
19,34,960.0
20,37,787.0
18,43,820.0
19,45,925.0
22,46,1138.0
15,50,1166.0
19,49,1184.0
17,52,1263.0
54,6,730.0
53,5,736.0
57,6,737.0
55,6,1038.0
60,4,1169.0
46,-11,596.5
48,-9,1203.0
45,-12,1180.0
44,-10,789.0
28,-19,365.5
-6,-26,393.0
-7,-25,411.0
-10,-26,374.0
-11,-27,0.0
-15,-28,0.0
-20,-29,0.0
-22,-30,0.0
-25,-30,0.0
-28,-30,0.0
-31,-30,0.0
