Z,Roll,Pitch,Area
12,-58,100,0.9181049665375132
14,-58,100,0.9101796407185628
16,-58,100,0.9013737231419514
18,-58,100,0.891863332159211
20,-58,100,0.8814723494188095
22,-58,100,0.870376893272279
24,-58,100,0.8582247270165552
26,-58,100,0.8453680873547024
28,-58,100,0.8318069742867207
30,-58,100,0.8173652694610778
32,-58,100,0.8020429728777738
-34,-56,100,0.881120112715745
-32,-56,100,0.891863332159211
-30,-56,100,0.9019020781965481
-28,-56,100,0.9112363508277562
-26,-56,100,0.9195139133497711
-24,-56,100,0.9270870024656569
-22,-56,100,0.9339556181754138
-20,-56,100,0.9397675237759775
-18,-56,100,0.9448749559704122
-16,-56,100,0.9492779147587178
-14,-56,100,0.9528002817893625
-12,-56,100,0.9554420570623459
-10,-56,100,0.9572032405776681
-8,-56,100,0.9582599506868615
-6,-56,100,0.9584360690383938
-4,-56,100,0.9579077139837971
-2,-56,100,0.9564987671715393
0,-56,100,0.9542092286016203
2,-56,100,0.9512152166255724
4,-56,100,0.9473406128918633
6,-56,100,0.9427615357520254
8,-56,100,0.937125748502994
10,-56,100,0.9307854878478338
12,-56,100,0.9237407537865445
14,-56,100,0.9158154279675942
16,-56,100,0.9070095103909828
18,-56,100,0.8974991194082423
20,-56,100,0.8871081366678408
22,-56,100,0.8758365621697781
24,-56,100,0.8638605142655865
26,-56,100,0.8510038746037337
28,-56,100,0.8372666431842198
30,-56,100,0.822824938358577
32,-56,100,0.807502641775273
34,-56,100,0.7912997534343078
-36,-54,100,0.8749559704121169
-34,-54,100,0.8865797816132441
-32,-54,100,0.8974991194082423
-30,-54,100,0.9075378654455795
-28,-54,100,0.9166960197252554
-26,-54,100,0.9249735822472702
-24,-54,100,0.932546671363156
-22,-54,100,0.939415287072913
-20,-54,100,0.9452271926734765
-18,-54,100,0.9503346248679112
-16,-54,100,0.954737583656217
-14,-54,100,0.9580838323353293
-12,-54,100,0.9607256076083128
-10,-54,100,0.9626629094751673
-8,-54,100,0.9637196195843607
-6,-54,100,0.9638957379358929
-4,-54,100,0.963191264529764
-2,-54,100,0.9617823177175062
0,-54,100,0.9596688974991194
2,-54,100,0.9564987671715393
4,-54,100,0.9526241634378302
6,-54,100,0.94786896794646
8,-54,100,0.9424092990489609
10,-54,100,0.9360690383938006
12,-54,100,0.9290243043325115
14,-54,100,0.9209228601620288
16,-54,100,0.9122930609369496
18,-54,100,0.902606551602677
20,-54,100,0.8922155688622755
22,-54,100,0.8809439943642128
24,-54,100,0.8689679464600212
26,-54,100,0.8561113067981684
28,-54,100,0.8423740753786545
30,-54,100,0.8279323705530116
32,-54,100,0.8126100739697076
34,-54,100,0.7964071856287425
36,-54,100,0.7794998238816485
-38,-52,100,0.8677351179992955
-36,-52,100,0.8802395209580839
-34,-52,100,0.891863332159211
-32,-52,100,0.902606551602677
-30,-52,100,0.9126452976400141
-28,-52,100,0.92180345191969
-26,-52,100,0.9302571327932371
-24,-52,100,0.9376541035575907
-22,-52,100,0.9445227192673477
-20,-52,100,0.9503346248679112
-18,-52,100,0.9554420570623459
-16,-52,100,0.9596688974991194
-14,-52,100,0.963191264529764
-12,-52,100,0.9658330398027475
-10,-52,100,0.9675942233180698
-8,-52,100,0.9686509334272632
-6,-52,100,0.9688270517787954
-4,-52,100,0.9682986967241987
-2,-52,100,0.9667136315604086
0,-52,100,0.9646002113420218
2,-52,100,0.9614300810144417
4,-52,100,0.9575554772807326
6,-52,100,0.9528002817893625
8,-52,100,0.9473406128918633
10,-52,100,0.9410003522367031
12,-52,100,0.9337794998238816
14,-52,100,0.9258541740049313
16,-52,100,0.9170482564283199
18,-52,100,0.9073617470940472
20,-52,100,0.8969707643536456
22,-52,100,0.8856991898555829
24,-52,100,0.8737231419513913
26,-52,100,0.8608665022895385
28,-52,100,0.8471292708700247
30,-52,100,0.8326875660443819
32,-52,100,0.8173652694610778
34,-52,100,0.8011623811201127
36,-52,100,0.7842550193730187
38,-52,100,0.7664670658682635
-40,-50,100,0.8592814371257484
-38,-50,100,0.8726664318421979
-36,-50,100,0.884994716449454
-34,-50,100,0.8966185276505811
-32,-50,100,0.9075378654455795
-30,-50,100,0.9174004931313843
-28,-50,100,0.9265586474110602
-26,-50,100,0.9350123282846072
-24,-50,100,0.9424092990489609
-22,-50,100,0.9491017964071856
-20,-50,100,0.9550898203592815
-18,-50,100,0.9601972525537161
-16,-50,100,0.9644240929904896
-14,-50,100,0.9679464600211342
-12,-50,100,0.9704121169425854
-10,-50,100,0.9723494188094399
-8,-50,100,0.9732300105671011
-6,-50,100,0.9734061289186333
-4,-50,100,0.9728777738640366
-2,-50,100,0.9712927087002465
0,-50,100,0.9691792884818599
2,-50,100,0.9660091581542797
4,-50,100,0.9621345544205706
6,-50,100,0.9573793589292005
8,-50,100,0.9519196900317013
10,-50,100,0.945579429376541
12,-50,100,0.9383585769637196
14,-50,100,0.9302571327932371
16,-50,100,0.9214512152166255
18,-50,100,0.9119408242338851
20,-50,100,0.9013737231419514
22,-50,100,0.8902782669954209
24,-50,100,0.8781261007396971
26,-50,100,0.8652694610778443
28,-50,100,0.8515322296583304
30,-50,100,0.8370905248326875
32,-50,100,0.8215921098978514
34,-50,100,0.8055653399084185
36,-50,100,0.7884818598097921
38,-50,100,0.770693906305037
40,-50,100,0.7522014793941528
-42,-48,100,0.8497710461430081
-40,-48,100,0.8638605142655865
-38,-48,100,0.8770693906305037
-36,-48,100,0.889573793589292
-34,-48,100,0.9010214864388869
-32,-48,100,0.9119408242338851
-30,-48,100,0.92180345191969
-28,-48,100,0.930961606199366
-26,-48,100,0.939415287072913
-24,-48,100,0.9468122578372666
-22,-48,100,0.9535047551954914
-20,-48,100,0.9594927791475871
-18,-48,100,0.9644240929904896
-16,-48,100,0.9686509334272632
-14,-48,100,0.9721733004579077
-12,-48,100,0.9748150757308912
-10,-48,100,0.9765762592462135
-8,-48,100,0.9776329693554068
-6,-48,100,0.9778090877069391
-4,-48,100,0.9771046143008102
-2,-48,100,0.9755195491370201
0,-48,100,0.9732300105671011
2,-48,100,0.9702359985910531
4,-48,100,0.9663613948573442
6,-48,100,0.9616061993659739
8,-48,100,0.9559704121169426
10,-48,100,0.9496301514617823
12,-48,100,0.9424092990489609
14,-48,100,0.9344839732300105
16,-48,100,0.9256780556533991
18,-48,100,0.9159915463191265
20,-48,100,0.9056005635787249
22,-48,100,0.8943289890806622
24,-48,100,0.8821768228249384
26,-48,100,0.8693201831630856
28,-48,100,0.8555829517435717
30,-48,100,0.8409651285663966
32,-48,100,0.8256428319830926
34,-48,100,0.8094399436421275
36,-48,100,0.7925325818950335
38,-48,100,0.7747446283902782
40,-48,100,0.7560760831278619
42,-48,100,0.7367030644593167
-44,-46,100,0.8390278266995421
-42,-46,100,0.8539978865797816
-40,-46,100,0.8679112363508278
-38,-46,100,0.881120112715745
-36,-46,100,0.8936245156745333
-34,-46,100,0.9052483268756605
-32,-46,100,0.9159915463191265
-30,-46,100,0.9258541740049313
-28,-46,100,0.9350123282846072
-26,-46,100,0.9432898908066221
-24,-46,100,0.9508629799225079
-22,-46,100,0.9575554772807326
-20,-46,100,0.9633673828812962
-18,-46,100,0.9684748150757309
-16,-46,100,0.9727016555125044
-14,-46,100,0.9760479041916168
-12,-46,100,0.9786896794646002
-10,-46,100,0.9804508629799225
-8,-46,100,0.9815075730891158
-6,-46,100,0.9816836914406482
-4,-46,100,0.9809792180345192
-2,-46,100,0.9793941528707292
0,-46,100,0.9771046143008102
2,-46,100,0.9741106023247622
4,-46,100,0.9700598802395209
6,-46,100,0.9653046847481508
8,-46,100,0.9598450158506516
10,-46,100,0.9533286368439592
12,-46,100,0.9461077844311377
14,-46,100,0.9381824586121874
16,-46,100,0.9293765410355759
18,-46,100,0.9196900317013033
20,-46,100,0.9092990489609017
22,-46,100,0.8978513561113068
24,-46,100,0.8858753082071151
26,-46,100,0.8728425501937301
28,-46,100,0.8591053187742163
30,-46,100,0.8446636139485735
32,-46,100,0.8293413173652695
34,-46,100,0.8131384290243043
36,-46,100,0.7960549489256781
38,-46,100,0.7782669954209228
40,-46,100,0.7595984501585065
42,-46,100,0.7402254314899612
44,-46,100,0.7199718210637548
-46,-44,100,0.8272278971468827
-44,-44,100,0.8429024304332512
-42,-44,100,0.8576963719619585
-40,-44,100,0.8717858400845369
-38,-44,100,0.884994716449454
-36,-44,100,0.8973230010567101
-34,-44,100,0.9089468122578372
-32,-44,100,0.9196900317013033
-30,-44,100,0.9295526593871082
-28,-44,100,0.9387108136667841
-26,-44,100,0.9469883761887988
-24,-44,100,0.9545614653046848
-22,-44,100,0.9610778443113772
-20,-44,100,0.9670658682634731
-18,-44,100,0.9719971821063755
-16,-44,100,0.976224022543149
-14,-44,100,0.9797463895737936
-12,-44,100,0.9822120464952449
-10,-44,100,0.9839732300105671
-8,-44,100,0.9850299401197605
-6,-44,100,0.9850299401197605
-4,-44,100,0.9845015850651638
-2,-44,100,0.9829165199013737
0,-44,100,0.9806269813314548
2,-44,100,0.9774568510038746
4,-44,100,0.9735822472701655
6,-44,100,0.9688270517787954
8,-44,100,0.963191264529764
10,-44,100,0.9568510038746038
12,-44,100,0.9496301514617823
14,-44,100,0.9415287072912998
16,-44,100,0.9327227897146882
18,-44,100,0.9230362803804156
20,-44,100,0.9124691792884818
22,-44,100,0.9011976047904192
24,-44,100,0.8892215568862275
26,-44,100,0.8761887988728425
28,-44,100,0.8624515674533286
30,-44,100,0.8478337442761535
32,-44,100,0.8325114476928496
34,-44,100,0.8163085593518845
36,-44,100,0.7992250792532581
38,-44,100,0.781437125748503
40,-44,100,0.7627685804860866
42,-44,100,0.7433955618175414
44,-44,100,0.723141951391335
46,-44,100,0.7020077492074674
-48,-42,100,0.8141951391334977
-46,-42,100,0.8305741458259951
-44,-42,100,0.8462486791123635
-42,-42,100,0.8610426206410708
-40,-42,100,0.8751320887636491
-38,-42,100,0.8883409651285664
-36,-42,100,0.9006692497358225
-34,-42,100,0.9122930609369496
-32,-42,100,0.9230362803804156
-30,-42,100,0.9328989080662204
-28,-42,100,0.9420570623458965
-26,-42,100,0.9503346248679112
-24,-42,100,0.9577315956322648
-22,-42,100,0.9644240929904896
-20,-42,100,0.9702359985910531
-18,-42,100,0.9753434307854878
-16,-42,100,0.9793941528707292
-14,-42,100,0.9829165199013737
-12,-42,100,0.9853821768228249
-10,-42,100,0.9871433603381472
-8,-42,100,0.9882000704473406
-6,-42,100,0.9882000704473406
-4,-42,100,0.9874955970412117
-2,-42,100,0.9860866502289538
0,-42,100,0.9837971116590348
2,-42,100,0.9806269813314548
4,-42,100,0.9765762592462135
6,-42,100,0.9718210637548432
8,-42,100,0.9661852765058119
10,-42,100,0.9598450158506516
12,-42,100,0.9526241634378302
14,-42,100,0.9445227192673477
16,-42,100,0.9357168016907361
18,-42,100,0.9260302923564635
20,-42,100,0.9154631912645298
22,-42,100,0.9041916167664671
24,-42,100,0.8920394505107432
26,-42,100,0.8791828108488905
28,-42,100,0.8652694610778443
30,-42,100,0.8508277562522015
32,-42,100,0.8353293413173652
34,-42,100,0.8191264529764002
36,-42,100,0.8022190912293061
38,-42,100,0.7842550193730187
40,-42,100,0.7655864741106023
42,-42,100,0.7462134554420571
44,-42,100,0.7257837266643185
46,-42,100,0.7046495244804508
48,-42,100,0.6828108488904544
-50,-40,100,0.7999295526593871
-48,-40,100,0.8171891511095456
-46,-40,100,0.8337442761535752
-44,-40,100,0.8492426910884114
-42,-40,100,0.8640366326171187
-40,-40,100,0.8781261007396971
-38,-40,100,0.8913349771046143
-36,-40,100,0.9036632617118704
-34,-40,100,0.9151109545614653
-32,-40,100,0.9258541740049313
-30,-40,100,0.9358929200422684
-28,-40,100,0.9448749559704122
-26,-40,100,0.9531525184924269
-24,-40,100,0.9607256076083128
-22,-40,100,0.9672419866150053
-20,-40,100,0.9730538922155688
-18,-40,100,0.9781613244100035
-16,-40,100,0.982388164846777
-14,-40,100,0.9857344135258894
-12,-40,100,0.9882000704473406
-10,-40,100,0.9899612539626629
-8,-40,100,0.9908418457203241
-6,-40,100,0.9910179640718563
-4,-40,100,0.9903134906657274
-2,-40,100,0.9887284255019373
0,-40,100,0.9864388869320183
2,-40,100,0.9832687566044381
4,-40,100,0.9793941528707292
6,-40,100,0.9744628390278267
8,-40,100,0.9688270517787954
10,-40,100,0.9624867911236351
12,-40,100,0.9552659387108137
14,-40,100,0.9471644945403311
16,-40,100,0.9383585769637196
18,-40,100,0.928672067629447
20,-40,100,0.9181049665375132
22,-40,100,0.9068333920394505
24,-40,100,0.8946812257837267
26,-40,100,0.8816484677703417
28,-40,100,0.8679112363508278
30,-40,100,0.8532934131736527
32,-40,100,0.8379711165903487
34,-40,100,0.8215921098978514
36,-40,100,0.8046847481507573
38,-40,100,0.7867206762944698
40,-40,100,0.7680521310320535
42,-40,100,0.7485029940119761
44,-40,100,0.7282493835857696
46,-40,100,0.7071151814019021
48,-40,100,0.6852765058119056
50,-40,100,0.6623811201127158
-52,-38,100,0.7846072560760832
-50,-38,100,0.8027474462839028
-48,-38,100,0.8200070447340613
-46,-38,100,0.8363860514265586
-44,-38,100,0.8518844663613948
-42,-38,100,0.8666784078901022
-40,-38,100,0.8807678760126805
-38,-38,100,0.8939767523775978
-36,-38,100,0.9063050369848539
-34,-38,100,0.9177527298344488
-32,-38,100,0.9284959492779148
-30,-38,100,0.9383585769637196
-28,-38,100,0.9475167312433955
-26,-38,100,0.9557942937654104
-24,-38,100,0.963191264529764
-22,-38,100,0.9698837618879887
-20,-38,100,0.9756956674885523
-18,-38,100,0.9806269813314548
-16,-38,100,0.9848538217682282
-14,-38,100,0.9882000704473406
-12,-38,100,0.9906657273687919
-10,-38,100,0.9924269108841142
-8,-38,100,0.9933075026417753
-6,-38,100,0.9934836209933074
-4,-38,100,0.9927791475871786
-2,-38,100,0.9911940824233885
0,-38,100,0.9887284255019373
2,-38,100,0.9855582951743571
4,-38,100,0.9816836914406482
6,-38,100,0.9767523775977457
8,-38,100,0.9712927087002465
10,-38,100,0.9647763296935541
12,-38,100,0.9575554772807326
14,-38,100,0.9494540331102501
16,-38,100,0.9404719971821064
18,-38,100,0.9307854878478338
20,-38,100,0.9203945051074321
22,-38,100,0.9089468122578372
24,-38,100,0.8967946460021134
26,-38,100,0.8837618879887285
28,-38,100,0.8700246565692145
30,-38,100,0.8554068333920395
32,-38,100,0.8400845368087355
34,-38,100,0.8237055301162381
36,-38,100,0.8067981683691441
38,-38,100,0.7888340965128566
40,-38,100,0.7701655512504403
42,-38,100,0.7506164142303628
44,-38,100,0.7303628038041564
46,-38,100,0.7092286016202888
48,-38,100,0.6872138076787602
50,-38,100,0.6644945403311024
52,-38,100,0.6408946812257837
-54,-36,100,0.7680521310320535
-52,-36,100,0.7868967946460022
-50,-36,100,0.8050369848538218
-48,-36,100,0.8222965833039803
-46,-36,100,0.8386755899964776
-44,-36,100,0.8543501232828461
-42,-36,100,0.8689679464600212
-40,-36,100,0.8830574145825995
-38,-36,100,0.8960901725959844
-36,-36,100,0.9084184572032405
-34,-36,100,0.9200422684043678
-32,-36,100,0.9307854878478338
-30,-36,100,0.9406481155336386
-28,-36,100,0.9496301514617823
-26,-36,100,0.9579077139837971
-24,-36,100,0.9653046847481508
-22,-36,100,0.9719971821063755
-20,-36,100,0.9778090877069391
-18,-36,100,0.9827404015498415
-16,-36,100,0.986967241986615
-14,-36,100,0.9903134906657274
-12,-36,100,0.9927791475871786
-10,-36,100,0.9945403311025008
-8,-36,100,0.995420922860162
-6,-36,100,0.995420922860162
-4,-36,100,0.9947164494540331
-2,-36,100,0.9931313842902431
0,-36,100,0.9908418457203241
2,-36,100,0.9876717153927439
4,-36,100,0.9836209933075026
6,-36,100,0.9788657978161325
8,-36,100,0.9732300105671011
10,-36,100,0.9667136315604086
12,-36,100,0.9594927791475871
14,-36,100,0.9513913349771046
16,-36,100,0.9424092990489609
18,-36,100,0.9327227897146882
20,-36,100,0.9221556886227545
22,-36,100,0.9108841141246918
24,-36,100,0.8985558295174357
26,-36,100,0.8856991898555829
28,-36,100,0.8717858400845369
30,-36,100,0.8571680169073618
32,-36,100,0.8418457203240578
34,-36,100,0.8254667136315604
36,-36,100,0.8083832335329342
38,-36,100,0.7905952800281789
40,-36,100,0.7719267347657626
42,-36,100,0.7523775977456851
44,-36,100,0.7319478689679465
46,-36,100,0.7108136667840789
48,-36,100,0.6887988728425501
50,-36,100,0.6660796054948925
52,-36,100,0.6424797463895738
54,-36,100,0.6179992955265938
-56,-34,100,0.7504402958788305
-54,-34,100,0.7701655512504403
-52,-34,100,0.7890102148643888
-50,-34,100,0.8069742867206763
-48,-34,100,0.8242338851708348
-46,-34,100,0.8406128918633322
-44,-34,100,0.8561113067981684
-42,-34,100,0.8709052483268757
-40,-34,100,0.884994716449454
-38,-34,100,0.898027474462839
-36,-34,100,0.9103557590700951
-34,-34,100,0.92180345191969
-32,-34,100,0.932546671363156
-30,-34,100,0.9424092990489609
-28,-34,100,0.9513913349771046
-26,-34,100,0.9596688974991194
-24,-34,100,0.9670658682634731
-22,-34,100,0.9737583656216978
-20,-34,100,0.9795702712222614
-18,-34,100,0.9845015850651638
-16,-34,100,0.9885523071504051
-14,-34,100,0.9918985558295175
-12,-34,100,0.9945403311025008
-10,-34,100,0.9961253962662909
-8,-34,100,0.9970059880239521
-6,-34,100,0.9971821063754843
-4,-34,100,0.9963015146178231
-2,-34,100,0.9947164494540331
0,-34,100,0.9924269108841142
2,-34,100,0.989256780556534
4,-34,100,0.9852060584712927
6,-34,100,0.9802747446283903
8,-34,100,0.9746389573793589
10,-34,100,0.9682986967241987
12,-34,100,0.960901725959845
14,-34,100,0.9528002817893625
16,-34,100,0.943994364212751
18,-34,100,0.9341317365269461
20,-34,100,0.9235646354350123
22,-34,100,0.9122930609369496
24,-34,100,0.9001408946812258
26,-34,100,0.8871081366678408
28,-34,100,0.8731947868967946
30,-34,100,0.8585769637196196
32,-34,100,0.8432546671363156
34,-34,100,0.8268756604438182
36,-34,100,0.809792180345192
38,-34,100,0.7920042268404368
40,-34,100,0.7731595632264882
42,-34,100,0.7536104262064107
44,-34,100,0.7333568157802043
46,-34,100,0.7122226135963368
48,-34,100,0.690207819654808
50,-34,100,0.6673124339556181
52,-34,100,0.6437125748502994
54,-34,100,0.6192321239873195
56,-34,100,0.5940471997182106
-58,-32,100,0.731595632264882
-56,-32,100,0.7520253610426206
-54,-32,100,0.7717506164142304
-52,-32,100,0.7905952800281789
-50,-32,100,0.8085593518844664
-48,-32,100,0.8258189503346248
-46,-32,100,0.8421979570271222
-44,-32,100,0.8576963719619585
-42,-32,100,0.8724903134906657
-40,-32,100,0.8864036632617118
-38,-32,100,0.8996125396266291
-36,-32,100,0.9119408242338851
-34,-32,100,0.9233885170834801
-32,-32,100,0.9339556181754138
-30,-32,100,0.9438182458612188
-28,-32,100,0.9529764001408947
-26,-32,100,0.9610778443113772
-24,-32,100,0.9684748150757309
-22,-32,100,0.9751673124339556
-20,-32,100,0.9809792180345192
-18,-32,100,0.9859105318774216
-16,-32,100,0.9899612539626629
-14,-32,100,0.9933075026417753
-12,-32,100,0.9957731595632265
-10,-32,100,0.9975343430785488
-8,-32,100,0.9984149348362099
-6,-32,100,0.9984149348362099
-4,-32,100,0.997710461430081
-2,-32,100,0.9961253962662909
0,-32,100,0.9936597393448398
2,-32,100,0.9904896090172596
4,-32,100,0.9864388869320183
6,-32,100,0.9815075730891158
8,-32,100,0.9758717858400845
10,-32,100,0.969355406833392
12,-32,100,0.9621345544205706
14,-32,100,0.9540331102500881
16,-32,100,0.9450510743219444
18,-32,100,0.9353645649876717
20,-32,100,0.9247974638957379
22,-32,100,0.913349771046143
24,-32,100,0.9011976047904192
26,-32,100,0.8881648467770341
28,-32,100,0.874251497005988
30,-32,100,0.859633673828813
32,-32,100,0.8441352588939768
34,-32,100,0.8279323705530116
36,-32,100,0.8108488904543854
38,-32,100,0.7928848185980979
40,-32,100,0.7742162733356815
42,-32,100,0.7546671363156041
44,-32,100,0.7342374075378655
46,-32,100,0.7131032053539978
48,-32,100,0.6910884114124691
50,-32,100,0.6681930257132793
52,-32,100,0.6445931666079605
54,-32,100,0.6201127157449806
56,-32,100,0.5949277914758718
58,-32,100,0.5688622754491018
-60,-30,100,0.7116942585417401
-58,-30,100,0.7328284607256076
-56,-30,100,0.7532581895033462
-54,-30,100,0.772983444874956
-52,-30,100,0.7918281084889045
-50,-30,100,0.809792180345192
-48,-30,100,0.8270517787953505
-46,-30,100,0.8434307854878478
-44,-30,100,0.8589292004226841
-42,-30,100,0.8737231419513913
-40,-30,100,0.8876364917224375
-38,-30,100,0.9006692497358225
-36,-30,100,0.9129975343430785
-34,-30,100,0.9244452271926735
-32,-30,100,0.9351884466361395
-30,-30,100,0.9450510743219444
-28,-30,100,0.9540331102500881
-26,-30,100,0.9621345544205706
-24,-30,100,0.9695315251849242
-22,-30,100,0.976224022543149
-20,-30,100,0.9818598097921803
-18,-30,100,0.9867911236350828
-16,-30,100,0.9910179640718563
-14,-30,100,0.9943642127509686
-12,-30,100,0.9968298696724198
-10,-30,100,0.9984149348362099
-8,-30,100,0.9992955265938711
-6,-30,100,0.9992955265938711
-4,-30,100,0.9985910531877422
-2,-30,100,0.9970059880239521
0,-30,100,0.9945403311025008
2,-30,100,0.9913702007749208
4,-30,100,0.9873194786896795
6,-30,100,0.982388164846777
8,-30,100,0.9767523775977457
10,-30,100,0.9702359985910531
12,-30,100,0.9628390278266995
14,-30,100,0.954737583656217
16,-30,100,0.9457555477280732
18,-30,100,0.9360690383938006
20,-30,100,0.9255019373018668
22,-30,100,0.9140542444522719
24,-30,100,0.9019020781965481
26,-30,100,0.8888693201831631
28,-30,100,0.8749559704121169
30,-30,100,0.8603381472349418
32,-30,100,0.8448397323001057
34,-30,100,0.8286368439591405
36,-30,100,0.811377245508982
38,-30,100,0.7935892920042268
40,-30,100,0.7747446283902782
42,-30,100,0.7551954913702008
44,-30,100,0.7347657625924622
46,-30,100,0.7136315604085945
48,-30,100,0.6916167664670658
50,-30,100,0.668721380767876
52,-30,100,0.6451215216625572
54,-30,100,0.6206410707995773
56,-30,100,0.5954561465304685
58,-30,100,0.5692145121521662
60,-30,100,0.5424445227192674
-62,-28,100,0.6903839380063402
-60,-28,100,0.7125748502994012
-58,-28,100,0.733885170834801
-56,-28,100,0.7543148996125396
-54,-28,100,0.7738640366326172
-52,-28,100,0.7927087002465657
-50,-28,100,0.8106727721028532
-48,-28,100,0.8279323705530116
-46,-28,100,0.8441352588939768
-44,-28,100,0.8598097921803451
-42,-28,100,0.8744276153575202
-40,-28,100,0.8883409651285664
-38,-28,100,0.9015498414934836
-36,-28,100,0.9137020077492075
-34,-28,100,0.9251497005988024
-32,-28,100,0.9358929200422684
-30,-28,100,0.9457555477280732
-28,-28,100,0.954737583656217
-26,-28,100,0.9628390278266995
-24,-28,100,0.9702359985910531
-22,-28,100,0.9767523775977457
-20,-28,100,0.9825642831983092
-18,-28,100,0.9874955970412117
-16,-28,100,0.991546319126453
-14,-28,100,0.9948925678055653
-12,-28,100,0.9973582247270165
-10,-28,100,0.9989432898908066
-8,-28,100,0.9998238816484678
-6,-28,100,0.9998238816484678
-4,-28,100,0.9991194082423388
-2,-28,100,0.9975343430785488
0,-28,100,0.9950686861570975
2,-28,100,0.9918985558295175
4,-28,100,0.9876717153927439
6,-28,100,0.9829165199013737
8,-28,100,0.9771046143008102
10,-28,100,0.9705882352941176
12,-28,100,0.9633673828812962
14,-28,100,0.9552659387108137
16,-28,100,0.9462839027826699
18,-28,100,0.9364212750968651
20,-28,100,0.9258541740049313
22,-28,100,0.9144064811553364
24,-28,100,0.9022543148996125
26,-28,100,0.8892215568862275
28,-28,100,0.8753082071151814
30,-28,100,0.8606903839380063
32,-28,100,0.8451919690031702
34,-28,100,0.8288129623106728
36,-28,100,0.8117294822120465
38,-28,100,0.7937654103557591
40,-28,100,0.7749207467418106
42,-28,100,0.755371609721733
44,-28,100,0.7351179992955266
46,-28,100,0.7138076787601269
48,-28,100,0.6917928848185981
50,-28,100,0.6688974991194082
52,-28,100,0.6452976400140895
54,-28,100,0.6208171891511095
56,-28,100,0.5954561465304685
58,-28,100,0.5693906305036985
60,-28,100,0.5424445227192674
62,-28,100,0.5147939415287073
-64,-26,100,0.6681930257132793
-62,-26,100,0.6910884114124691
-60,-26,100,0.7131032053539978
-58,-26,100,0.7344135258893977
-56,-26,100,0.7548432546671363
-54,-26,100,0.7743923916872139
-52,-26,100,0.7932370553011624
-50,-26,100,0.8112011271574499
-48,-26,100,0.8282846072560761
-46,-26,100,0.8446636139485735
-44,-26,100,0.8601620288834096
-42,-26,100,0.8749559704121169
-40,-26,100,0.8888693201831631
-38,-26,100,0.9019020781965481
-36,-26,100,0.9142303628038042
-34,-26,100,0.9256780556533991
-32,-26,100,0.9362451567453328
-30,-26,100,0.9461077844311377
-28,-26,100,0.9550898203592815
-26,-26,100,0.963191264529764
-24,-26,100,0.9705882352941176
-22,-26,100,0.9771046143008102
-20,-26,100,0.9829165199013737
-18,-26,100,0.9876717153927439
-16,-26,100,0.9918985558295175
-14,-26,100,0.9950686861570975
-12,-26,100,0.9975343430785488
-10,-26,100,0.9992955265938711
-8,-26,100,1.0
-6,-26,100,1.0
-4,-26,100,0.9994715518759908
-2,-26,100,0.9978862075039634
0,-26,100,0.9954201162585873
2,-26,100,0.9920732781398626
4,-26,100,0.9880218425224591
6,-26,100,0.9830896600317068
8,-26,100,0.9774528800422758
10,-26,100,0.9709353531794962
12,-26,100,0.963537079443368
14,-26,100,0.9554342082085608
16,-26,100,0.9464505901004051
18,-26,100,0.9365862251189008
20,-26,100,0.9260172626387176
22,-26,100,0.9145675532851858
24,-26,100,0.9024132464329752
26,-26,100,0.8893781927074159
28,-26,100,0.8754623921085081
30,-26,100,0.8606658446362515
32,-26,100,0.8451646996653162
34,-26,100,0.828958957195702
36,-26,100,0.8116963184780694
38,-26,100,0.793729082261758
40,-26,100,0.7750572485467676
42,-26,100,0.755328518583759
44,-26,100,0.7350713404967413
46,-26,100,0.7137572661617051
48,-26,100,0.6917385943279901
50,-26,100,0.6688391756209265
52,-26,100,0.6452351594151841
54,-26,100,0.620750396336093
56,-26,100,0.5953848863836534
58,-26,100,0.5693147789325348
60,-26,100,0.5423639246080676
62,-26,100,0.5145323234102519
64,-26,100,0.48599612471375725
-66,-24,100,0.6448828606658447
-64,-24,100,0.6684868768715871
-62,-24,100,0.6913862955786507
-60,-24,100,0.7134049674123657
-58,-24,100,0.7347190417474018
-56,-24,100,0.7551523692090893
-54,-24,100,0.7747049497974282
-52,-24,100,0.7933767835124186
-50,-24,100,0.8113440197287299
-48,-24,100,0.8286066584463625
-46,-24,100,0.8449885502906465
-44,-24,100,0.8604896952615818
-42,-24,100,0.8751100933591686
-40,-24,100,0.8890258939580764
-38,-24,100,0.9020609476836358
-36,-24,100,0.9143914039105161
-34,-24,100,0.9258411132640479
-32,-24,100,0.9364100757442311
-30,-24,100,0.9460982913510657
-28,-24,100,0.9550819094592214
-26,-24,100,0.9633609300686983
-24,-24,100,0.9707592038048265
-22,-24,100,0.9772767306676061
-20,-24,100,0.9829135106570371
-18,-24,100,0.9878456931477894
-16,-24,100,0.9918971287651929
-14,-24,100,0.9952439668839176
-12,-24,100,0.9975339087546239
-10,-24,100,0.9992954025013211
-8,-24,100,1.0
-6,-24,100,1.0
-4,-24,100,0.9998237574903066
-2,-24,100,0.9980613323933732
0,-24,100,0.9955939372576665
2,-24,100,0.9924215720831865
4,-24,100,0.9883679943602397
6,-24,100,0.9834332040888262
8,-24,100,0.977617201268946
10,-24,100,0.9710962284102925
12,-24,100,0.9636940430031724
14,-24,100,0.9555868875572788
16,-24,100,0.9465985195629186
