#x y z
-56.000000 0.000000 453.600006 1
-48.000000 0.000000 453.600006 1
-40.000000 0.000000 453.600006 1
-32.000000 0.000000 453.600006 1
-24.000000 0.000000 453.600006 1
-16.000000 0.000000 453.600006 1
-8.000000 0.000000 453.600006 1
-56.000000 8.000000 453.600006 1
-48.000000 8.000000 453.600006 1
-40.000000 8.000000 453.600006 1
-32.000000 8.000000 453.600006 1
-24.000000 8.000000 453.600006 1
-16.000000 8.000000 453.600006 1
-8.000000 8.000000 453.600006 1
-56.000000 16.000000 453.600006 1
-48.000000 16.000000 453.600006 1
-40.000000 16.000000 453.600006 1
-32.000000 16.000000 453.600006 1
-24.000000 16.000000 453.600006 1
-16.000000 16.000000 453.600006 1
-8.000000 16.000000 453.600006 1
-56.000000 24.000000 453.600006 1
-48.000000 24.000000 453.600006 1
-40.000000 24.000000 453.600006 1
-32.000000 24.000000 453.600006 1
-24.000000 24.000000 453.600006 1
-16.000000 24.000000 453.600006 1
-8.000000 24.000000 453.600006 1
-48.000000 32.000000 453.600006 1
-40.000000 32.000000 453.600006 1
-32.000000 32.000000 453.600006 1
-24.000000 32.000000 453.600006 1
-16.000000 32.000000 453.600006 1
-8.000000 32.000000 453.600006 1
-48.000000 40.000000 453.600006 1
-40.000000 40.000000 453.600006 1
-32.000000 40.000000 453.600006 1
-24.000000 40.000000 453.600006 1
-16.000000 40.000000 453.600006 1
-8.000000 40.000000 453.600006 1
-40.000000 48.000000 453.600006 1
-32.000000 48.000000 453.600006 1
-24.000000 48.000000 453.600006 1
-16.000000 48.000000 453.600006 1
-8.000000 48.000000 453.600006 1
-24.000000 56.000000 453.600006 1
-16.000000 56.000000 453.600006 1
-8.000000 56.000000 453.600006 1
-96.000000 0.000000 442.799988 1
-88.000000 0.000000 442.799988 1
-80.000000 0.000000 442.799988 1
-72.000000 0.000000 442.799988 1
-64.000000 0.000000 442.799988 1
-56.000000 0.000000 442.799988 1
-48.000000 0.000000 442.799988 1
-40.000000 0.000000 442.799988 1
-32.000000 0.000000 442.799988 1
-24.000000 0.000000 442.799988 1
-16.000000 0.000000 442.799988 1
-8.000000 0.000000 442.799988 1
-96.000000 8.000000 442.799988 1
-88.000000 8.000000 442.799988 1
-80.000000 8.000000 442.799988 1
-72.000000 8.000000 442.799988 1
-64.000000 8.000000 442.799988 1
-56.000000 8.000000 442.799988 1
-48.000000 8.000000 442.799988 1
-40.000000 8.000000 442.799988 1
-32.000000 8.000000 442.799988 1
-24.000000 8.000000 442.799988 1
-16.000000 8.000000 442.799988 1
-8.000000 8.000000 442.799988 1
-96.000000 16.000000 442.799988 1
-88.000000 16.000000 442.799988 1
-80.000000 16.000000 442.799988 1
-72.000000 16.000000 442.799988 1
-64.000000 16.000000 442.799988 1
-56.000000 16.000000 442.799988 1
-48.000000 16.000000 442.799988 1
-40.000000 16.000000 442.799988 1
-32.000000 16.000000 442.799988 1
-24.000000 16.000000 442.799988 1
-16.000000 16.000000 442.799988 1
-8.000000 16.000000 442.799988 1
-96.000000 24.000000 442.799988 1
-88.000000 24.000000 442.799988 1
-80.000000 24.000000 442.799988 1
-72.000000 24.000000 442.799988 1
-64.000000 24.000000 442.799988 1
-56.000000 24.000000 442.799988 1
-48.000000 24.000000 442.799988 1
-40.000000 24.000000 442.799988 1
-32.000000 24.000000 442.799988 1
-24.000000 24.000000 442.799988 1
-16.000000 24.000000 442.799988 1
-8.000000 24.000000 442.799988 1
-96.000000 32.000000 442.799988 1
-88.000000 32.000000 442.799988 1
-80.000000 32.000000 442.799988 1
-72.000000 32.000000 442.799988 1
-64.000000 32.000000 442.799988 1
-56.000000 32.000000 442.799988 1
-48.000000 32.000000 442.799988 1
-40.000000 32.000000 442.799988 1
-32.000000 32.000000 442.799988 1
-24.000000 32.000000 442.799988 1
-16.000000 32.000000 442.799988 1
-8.000000 32.000000 442.799988 1
-88.000000 40.000000 442.799988 1
-80.000000 40.000000 442.799988 1
-72.000000 40.000000 442.799988 1
-64.000000 40.000000 442.799988 1
-56.000000 40.000000 442.799988 1
-48.000000 40.000000 442.799988 1
-40.000000 40.000000 442.799988 1
-32.000000 40.000000 442.799988 1
-24.000000 40.000000 442.799988 1
-16.000000 40.000000 442.799988 1
-8.000000 40.000000 442.799988 1
-88.000000 48.000000 442.799988 1
-80.000000 48.000000 442.799988 1
-72.000000 48.000000 442.799988 1
-64.000000 48.000000 442.799988 1
-56.000000 48.000000 442.799988 1
-48.000000 48.000000 442.799988 1
-40.000000 48.000000 442.799988 1
-32.000000 48.000000 442.799988 1
-24.000000 48.000000 442.799988 1
-16.000000 48.000000 442.799988 1
-8.000000 48.000000 442.799988 1
-80.000000 56.000000 442.799988 1
-72.000000 56.000000 442.799988 1
-64.000000 56.000000 442.799988 1
-56.000000 56.000000 442.799988 1
-48.000000 56.000000 442.799988 1
-40.000000 56.000000 442.799988 1
-32.000000 56.000000 442.799988 1
-24.000000 56.000000 442.799988 1
-16.000000 56.000000 442.799988 1
-8.000000 56.000000 442.799988 1
-80.000000 64.000000 442.799988 1
-72.000000 64.000000 442.799988 1
-64.000000 64.000000 442.799988 1
-56.000000 64.000000 442.799988 1
-48.000000 64.000000 442.799988 1
-40.000000 64.000000 442.799988 1
-32.000000 64.000000 442.799988 1
-24.000000 64.000000 442.799988 1
-16.000000 64.000000 442.799988 1
-8.000000 64.000000 442.799988 1
-72.000000 72.000000 442.799988 1
-64.000000 72.000000 442.799988 1
-56.000000 72.000000 442.799988 1
-48.000000 72.000000 442.799988 1
-40.000000 72.000000 442.799988 1
-32.000000 72.000000 442.799988 1
-24.000000 72.000000 442.799988 1
-16.000000 72.000000 442.799988 1
-8.000000 72.000000 442.799988 1
-64.000000 80.000000 442.799988 1
-56.000000 80.000000 442.799988 1
-48.000000 80.000000 442.799988 1
-40.000000 80.000000 442.799988 1
-32.000000 80.000000 442.799988 1
-24.000000 80.000000 442.799988 1
-16.000000 80.000000 442.799988 1
-8.000000 80.000000 442.799988 1
-48.000000 88.000000 442.799988 1
-40.000000 88.000000 442.799988 1
-32.000000 88.000000 442.799988 1
-24.000000 88.000000 442.799988 1
-16.000000 88.000000 442.799988 1
-8.000000 88.000000 442.799988 1
-32.000000 96.000000 442.799988 1
-24.000000 96.000000 442.799988 1
-16.000000 96.000000 442.799988 1
-8.000000 96.000000 442.799988 1
-128.000000 0.000000 432.000000 1
-120.000000 0.000000 432.000000 1
-112.000000 0.000000 432.000000 1
-104.000000 0.000000 432.000000 1
-96.000000 0.000000 432.000000 1
-88.000000 0.000000 432.000000 1
-80.000000 0.000000 432.000000 1
-72.000000 0.000000 432.000000 1
-64.000000 0.000000 432.000000 1
-56.000000 0.000000 432.000000 1
-48.000000 0.000000 432.000000 1
-40.000000 0.000000 432.000000 1
-32.000000 0.000000 432.000000 1
-24.000000 0.000000 432.000000 1
-16.000000 0.000000 432.000000 1
-8.000000 0.000000 432.000000 1
-128.000000 8.000000 432.000000 1
-120.000000 8.000000 432.000000 1
-112.000000 8.000000 432.000000 1
-104.000000 8.000000 432.000000 1
-96.000000 8.000000 432.000000 1
-88.000000 8.000000 432.000000 1
-80.000000 8.000000 432.000000 1
-72.000000 8.000000 432.000000 1
-64.000000 8.000000 432.000000 1
-56.000000 8.000000 432.000000 1
-48.000000 8.000000 432.000000 1
-40.000000 8.000000 432.000000 1
-32.000000 8.000000 432.000000 1
-24.000000 8.000000 432.000000 1
-16.000000 8.000000 432.000000 1
-8.000000 8.000000 432.000000 1
-128.000000 16.000000 432.000000 1
-120.000000 16.000000 432.000000 1
-112.000000 16.000000 432.000000 1
-104.000000 16.000000 432.000000 1
-96.000000 16.000000 432.000000 1
-88.000000 16.000000 432.000000 1
-80.000000 16.000000 432.000000 1
-72.000000 16.000000 432.000000 1
-64.000000 16.000000 432.000000 1
-56.000000 16.000000 432.000000 1
-48.000000 16.000000 432.000000 1
-40.000000 16.000000 432.000000 1
-32.000000 16.000000 432.000000 1
-24.000000 16.000000 432.000000 1
-16.000000 16.000000 432.000000 1
-8.000000 16.000000 432.000000 1
-128.000000 24.000000 432.000000 1
-120.000000 24.000000 432.000000 1
-112.000000 24.000000 432.000000 1
-104.000000 24.000000 432.000000 1
-96.000000 24.000000 432.000000 1
-88.000000 24.000000 432.000000 1
-80.000000 24.000000 432.000000 1
-72.000000 24.000000 432.000000 1
-64.000000 24.000000 432.000000 1
-56.000000 24.000000 432.000000 1
-48.000000 24.000000 432.000000 1
-40.000000 24.000000 432.000000 1
-32.000000 24.000000 432.000000 1
-24.000000 24.000000 432.000000 1
-16.000000 24.000000 432.000000 1
-8.000000 24.000000 432.000000 1
-120.000000 32.000000 432.000000 1
-112.000000 32.000000 432.000000 1
-104.000000 32.000000 432.000000 1
-96.000000 32.000000 432.000000 1
-88.000000 32.000000 432.000000 1
-80.000000 32.000000 432.000000 1
-72.000000 32.000000 432.000000 1
-64.000000 32.000000 432.000000 1
-56.000000 32.000000 432.000000 1
-48.000000 32.000000 432.000000 1
-40.000000 32.000000 432.000000 1
-32.000000 32.000000 432.000000 1
-24.000000 32.000000 432.000000 1
-16.000000 32.000000 432.000000 1
-8.000000 32.000000 432.000000 1
-120.000000 40.000000 432.000000 1
-112.000000 40.000000 432.000000 1
-104.000000 40.000000 432.000000 1
-96.000000 40.000000 432.000000 1
-88.000000 40.000000 432.000000 1
-80.000000 40.000000 432.000000 1
-72.000000 40.000000 432.000000 1
-64.000000 40.000000 432.000000 1
-56.000000 40.000000 432.000000 1
-48.000000 40.000000 432.000000 1
-40.000000 40.000000 432.000000 1
-32.000000 40.000000 432.000000 1
-24.000000 40.000000 432.000000 1
-16.000000 40.000000 432.000000 1
-8.000000 40.000000 432.000000 1
-120.000000 48.000000 432.000000 1
-112.000000 48.000000 432.000000 1
-104.000000 48.000000 432.000000 1
-96.000000 48.000000 432.000000 1
-88.000000 48.000000 432.000000 1
-80.000000 48.000000 432.000000 1
-72.000000 48.000000 432.000000 1
-64.000000 48.000000 432.000000 1
-56.000000 48.000000 432.000000 1
-48.000000 48.000000 432.000000 1
-40.000000 48.000000 432.000000 1
-32.000000 48.000000 432.000000 1
-24.000000 48.000000 432.000000 1
-16.000000 48.000000 432.000000 1
-8.000000 48.000000 432.000000 1
-112.000000 56.000000 432.000000 1
-104.000000 56.000000 432.000000 1
-96.000000 56.000000 432.000000 1
-88.000000 56.000000 432.000000 1
-80.000000 56.000000 432.000000 1
-72.000000 56.000000 432.000000 1
-64.000000 56.000000 432.000000 1
-56.000000 56.000000 432.000000 1
-48.000000 56.000000 432.000000 1
-40.000000 56.000000 432.000000 1
-32.000000 56.000000 432.000000 1
-24.000000 56.000000 432.000000 1
-16.000000 56.000000 432.000000 1
-8.000000 56.000000 432.000000 1
-112.000000 64.000000 432.000000 1
-104.000000 64.000000 432.000000 1
-96.000000 64.000000 432.000000 1
-88.000000 64.000000 432.000000 1
-80.000000 64.000000 432.000000 1
-72.000000 64.000000 432.000000 1
-64.000000 64.000000 432.000000 1
-56.000000 64.000000 432.000000 1
-48.000000 64.000000 432.000000 1
-40.000000 64.000000 432.000000 1
-32.000000 64.000000 432.000000 1
-24.000000 64.000000 432.000000 1
-16.000000 64.000000 432.000000 1
-8.000000 64.000000 432.000000 1
-104.000000 72.000000 432.000000 1
-96.000000 72.000000 432.000000 1
-88.000000 72.000000 432.000000 1
-80.000000 72.000000 432.000000 1
